name,url,phone,cnpj,streetAddress,neighborhood,zipcode,rating,email,cuisine,priceRange,regiao,instagramUrl,instagram_profile_url,instagram_user_id,seguidores,perfil_do_lead,punch_line
Wikipoke - Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/wikipoke---barra-barra/38f827f8-86d7-49f5-9570-4288e6b6174c,7191870652,52045315000159,Avenida Centenário 2992,Barra,40140902,4.7,legalizacao@nexxoempresarial.com,"""Comida Japonesa""","""$""",Salvador,https://www.instagram.com/wikipokeoficial/,https://www.instagram.com/wikipokeoficial/,7438533286,,"Wikipoke é um restaurante especializado em comida japonesa, localizado na Barra, Salvador. Oferece uma variedade de pokes com ingredientes frescos e saudáveis, como salmão, manga, abacate e algas marinhas. A operação inclui serviço de delivery, e o estabelecimento valoriza a personalização dos pratos ao gosto do cliente. Os destaques do Instagram mostram o cardápio, clientes satisfeitos, horários de funcionamento, localização e estrutura do restaurante.",Gancho: destaque a variedade de ingredientes frescos e a possibilidade de personalização dos pokes.
Dona Mira Marmitaria | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/dona-mira-marmitaria-canela/3ff81a64-926c-4ae5-b435-98a68bfeeae9,7187451222,57294413000143,Av. Reitor Miguel Calmon 219,Canela,40231300,4.4,marmitasdonaana@gmail.com,"""Marmita""","""$""",Salvador,https://www.instagram.com/donamarmita.ssa/,https://www.instagram.com/donamarmita.ssa/,62723776337,,"Dona Marmita é uma empresa especializada em oferecer marmitas com refeições caseiras, destacando-se pela variedade e sabor. A operação inclui a venda de marmitas em combos promocionais, com entregas em Salvador, Aracaju e Lauro de Freitas, e comunicação facilitada via WhatsApp. Os destaques no Instagram mostram o modo de preparo, feedbacks de clientes, detalhes sobre as refeições, e informações sobre entregas e promoções.",Mencione a promoção 'Geladeira Cheia por 6 Meses Grátis' ao iniciar o contato.
Subway Shopping Piedade | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/subway-shopping-piedade-barris/509f59ff-8025-4b82-9701-aefb58de9507,7199189130,61734401000160,Rua Conselheiro Junqueira Ayres 165,Barris,40070080,4.7,gustavo1304@hotmai.com,"""Lanches""","""$""",Salvador,https://www.instagram.com/explore/,https://www.instagram.com/explore/,17774372628,,"É uma unidade do Subway localizada no Shopping Piedade, em Salvador, especializada em lanches e operando na região dos Barris.",Gancho: comente sobre a presença de vídeos frequentes no perfil.
Pasteuses - o Pastel dos Deuses Brotas | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/pasteuses---o-pastel-dos-deuses-brotas-brotas/570c35f8-0ebc-4946-a27f-70f8207f234b,7193494378,52187758000184,Vila São Roque 192,Brotas,40276140,4.7,etiane@acontabilreal.com.br,"""Pastel""","""$""",Salvador,https://www.instagram.com/pasteusesoficial/,https://www.instagram.com/pasteusesoficial/,371145219,,"Pasteuses é uma rede de estabelecimentos em Salvador especializada em pastéis e açaí, com unidades localizadas na Paralela, Brotas e Center Lapa. Oferece um programa de fidelidade para clientes VIP e está presente no iFood, destacando-se como 'o Pastel dos Deuses'.",Mencione o programa de fidelidade 'Deuses do Olimpo' para engajar o cliente.
Dona Lu Marmitaria | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/dona-lu-marmitaria-pituba/62b18f6c-1b5d-4153-9546-aacd7b8acf6d,7181514396,32057704000197,Avenida Paulo VI 0,Pituba,40301155,4.4,isabela_btarso@hotmail.com,"""Marmita""","""$""",Salvador,https://www.instagram.com/marmitaria.donalu/,https://www.instagram.com/marmitaria.donalu/,52531418415,128,"Dona Lu Marmitaria é uma marmitaria localizada em Salvador, no bairro Pituba, que oferece uma variedade de marmitas com opções de proteínas, verduras, legumes e carboidratos. Os destaques do Instagram mostram delícias preparadas, feedbacks de clientes e pratos variados, incluindo opções fitness.",Gancho: destaque a variedade de opções saudáveis no menu de marmitas.
Açaí &amp; Saúde - Pituba | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/acai--saude---pituba-pituba/64a7e04e-1533-4f73-8edb-0365b2fe21ea,71999775707,19983332000161,AV MIGUEL NAVARRO Y CANIZARES 484,Pituba,41810215,4.8,chicoacai@hotmail.com,"""Açaí""","""$$$""",Salvador,https://www.instagram.com/acaisaude/,https://www.instagram.com/acaisaude/,517594800,7.411,"É um estabelecimento especializado em açaí localizado na Pituba, Salvador, com presença no iFood. Oferece produtos como shakes e tigelas de açaí, destacando-se pela combinação de ingredientes saudáveis e saborosos. Os destaques do perfil incluem informações sobre horários, disponibilidade no iFood e localização das lojas.",Gancho: elogie a combinação saudável e saborosa do açaí no último post.
Regalo - Restaurante | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/regalo---restaurante-pituba/82bb40b2-e4b0-44e0-87e1-a58a910fbac6,7191978830,54231597000104,Rua das Rosas 198,Pituba,41810070,4.4,gestaoboutiquepz@gmail.com,"""Comida Brasileira""","""$""",Salvador,https://www.instagram.com/regalopizzeria/,https://www.instagram.com/regalopizzeria/,44964786979,,"Regalo é um restaurante em Salvador, especializado em comida brasileira, localizado no bairro Pituba. Oferece um programa de fidelidade com descontos progressivos e promove eventos como rodízio de pizza, com promoções especiais para aniversariantes que trazem amigos. Os destaques do perfil incluem informações sobre feedbacks, pizza livre, horários de funcionamento, e localização.",Gancho: destaque o programa de fidelidade com descontos no site.
Subway Barra Salvador | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/subway-barra-salvador-barra/8aacb3a9-2402-4a3f-8262-25b66ec923f2,7199189130,57930460000136,Rua Miguel Burnier 54,Barra,40140190,4.8,gustavo1304@hotmail.com,"""Lanches""","""$""",Salvador,https://www.instagram.com/subwaybarrasalvador/,https://www.instagram.com/subwaybarrasalvador/,74076730641,107,"É uma unidade do Subway localizada na Barra, Salvador, especializada em lanches. A operação inclui promoções mensais como a transformação do Sub de 15 cm em um Footlong de 30 cm, destacando sabores como frango defumado com cream cheese. O perfil também promove eventos temáticos como o 'Sub Folia', associando suas ofertas ao Carnaval.",Gancho: destaque a promoção do 'Dia do 30' e pergunte sobre futuras ofertas especiais.
Haro Sushi - Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/haro-sushi---barra-barra/9286164a-e731-477f-82f0-459bcb4cee6e,7192370018,54492311000144,RUA JOSE SATIRO DE OLIVEIRA 8,Barra,40140790,4.8,nagoyabarra@gmail.com,"""Comida Japonesa""","""$""",Salvador,https://www.instagram.com/harosushi.ba/,https://www.instagram.com/harosushi.ba/,44853373501,8.594,"Harō Sushi é um restaurante especializado em comida japonesa localizado na Barra, Salvador. A operação inclui a oferta de sushis vegetarianos, promovendo inclusão e respeito, como evidenciado em suas postagens. Os destaques do perfil fornecem informações sobre contatos, unidades, como fazer pedidos e o cardápio.",Gancho: destaque o apoio à inclusão e respeito no Dia Internacional da Síndrome de Down.
Aquilas Burger - Rio Vermelho | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/aquilas-burger---rio-vermelho-rio-vermelho/96320d09-f458-45bc-8071-0cba4c02f39b,71986387150,50750024000136,Rua Oswaldo Cruz 2,Rio Vermelho,41940000,4.6,percolcontabilidade@hotmail.com,"""Lanches""","""$""",Salvador,https://www.instagram.com/popular/,https://www.instagram.com/popular/,17774372628,,"Aquilas Burger é uma lanchonete localizada no bairro Rio Vermelho, em Salvador, que se destaca por oferecer uma variedade de lanches na plataforma iFood.",Aborde mencionando a popularidade dos lanches no iFood em Salvador.
Casa da Esfiha | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/casa-da-esfiha-pituba/e8eaa8c2-393f-4e98-a7e0-24838c80cc4c,7999740602,54679518000122,Avenida Paulo VI 1246,Pituba,41810000,4.7,grupovegasadm@gmail.com,"""Comida Árabe""","""$""",Salvador,https://www.instagram.com/casadaesfihaonline/,https://www.instagram.com/casadaesfihaonline/,10732534998,3.535,"Casa da Esfiha é um restaurante especializado em comida árabe localizado em Salvador, no bairro da Pituba. A operação inclui a oferta de pizzas e esfihas, tanto salgadas quanto doces, destacando-se pela tradição desde 1974. Os destaques no Instagram mostram interações com clientes e um aplicativo verificado, sugerindo uma presença digital ativa.",Gancho: comente sobre a tradição desde 1974 destacada no último post.
Yaki Tend Tudo - Yakisoba e Macarrão | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/yaki-tend-tudo---yakisoba-e-macarrao-pernambues/ee6ac28b-f5b3-4497-8915-d9c69c0e2830,7199228087,22147125000181,Rua Amargosa 382,Pernambués,41100180,4.4,joilmacaf@gmail.com,"""Yakisoba""","""$$""",Salvador,https://www.instagram.com/Yakitendtudoo/,https://www.instagram.com/Yakitendtudoo/,7064097019,1.368,"Yaki Tem de Tudo é um restaurante especializado em yakisoba e macarrão localizado em Salvador, no bairro de Pernambués. A operação inclui um cardápio diversificado com uma linha fit e promoções no iFood. Os destaques do perfil mostram feedbacks de clientes, endereços, horários de funcionamento e promoções.",Gancho: destaque o apelo visual dos pratos no iFood e incentive a experimentação.
Encantare Doces | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/encantare-doces-matatu/f13da6cc-ad3b-4c5e-9666-645d7a3d526d,7183919045,49284296000109,Ladeira dos Galés 70,Matatu,40255010,4.9,karolfparanhos@gmail.com,"""Doces &amp; Bolos""","""$""",Salvador,https://www.instagram.com/_encantare_doces/,https://www.instagram.com/_encantare_doces/,41377429943,1.047,"Encantare Doces é uma confeitaria localizada em Salvador, especializada em doces e bolos. Oferece produtos como brownies, fatias de torta ou bolo, cookies e sorvetes. A operação inclui vendas através do iFood e funciona principalmente de sexta a domingo, das 13h às 21h30, com exceção das quintas-feiras, quando está fechado.",Mencione a disponibilidade no 99FOOD e a variedade de doces oferecidos.
Cantina da Maria - Feijoada &amp; Marmita - Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/cantina-da-maria---feijoada--marmita---barra-graca/31a70acb-36bb-4052-a958-031f247a7093,7591646064,59516965000184,Rua Oito de Dezembro 605,Graça,40150000,4,flaviomuricy@gmail.com,"""Marmita""","""$""",Salvador,https://www.instagram.com/cantina_da_maria_/,https://www.instagram.com/cantina_da_maria_/,11351435859,973,"Cantina da Maria é um restaurante localizado em Salvador, especializado em feijoada e marmitas. A operação inclui o serviço de almoço de terça a domingo, das 11h às 14h, oferecendo pratos variados com carnes, fritas, arroz e sobremesas. O ambiente é simples e acolhedor, ideal para refeições em família.",Mencione o almoço servido de terça a domingo e destaque a variedade de pratos.
Milky Moo - Farol da Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/milky-moo---farol-da-barra-barra/4782bcbb-6b8a-41d9-a193-895c001a3b2e,7196213288,58297251000160,Avenida Oceânica 64,Barra,40140130,4.9,alanborges8@hotmail.com,"""Sorvetes""","""$""",Salvador,https://www.instagram.com/milkymoo_barra/,https://www.instagram.com/milkymoo_barra/,70244439008,2.280,"Milky Moo é uma sorveteria localizada no Farol da Barra, Salvador, que oferece delivery e um cardápio variado de lançamentos. A operação inclui a venda de produtos temáticos, como ovos de Páscoa com brindes promocionais.",Gancho: destaque a criatividade dos produtos de Páscoa e a promoção do Jogo Moo.
Bts  Burger  - Apipema | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/bts--burger----apipema-jardim-apipema/59eeaea7-f2e2-4f0b-874e-c811fd65d92b,71983924827,52369007000189,RUA PROFESSOR SABINO SILVA 14,JARDIM APIPEMA,40155250,4.8,cado_ledo@yahoo.com.br,"""Lanches""","""$""",Salvador,https://www.instagram.com/bts.burger/,https://www.instagram.com/bts.burger/,4154874122,,"É uma hamburgueria localizada em Salvador, conhecida como BTS Burger, que oferece lanches com um estilo original e premiado. A operação inclui um cardápio variado de hambúrgueres e sobremesas, destacando-se como vencedora de prêmios gastronômicos locais em 2023. O ambiente é acolhedor, com uma estética clássica desde 2017.",Gancho: elogie a conquista do prêmio 'Melhores da Gastronomia - Edição Salvador - Vencedor 2023'.
Zeca Smash Burguer (rio Vermelho) | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/zeca-smash-burguer-rio-vermelho-rio-vermelho/5c103b1f-1635-4c33-b58f-08e128ae9bad,71992161002,42017600000102,Rua Ilheus  187,Rio Vermelho,41940570,4.8,fiscal@saibra.com.br,"""Lanches""","""$""",Salvador,https://www.instagram.com/zecasmashburger/,https://www.instagram.com/zecasmashburger/,45575305562,,"Zeca Smash Burguer é um estabelecimento especializado em lanches, localizado no bairro Rio Vermelho em Salvador, com presença no iFood. A operação inclui a montagem de hambúrgueres com ingredientes como queijo derretido e bacon.",Aborde mencionando o apelo visual do hambúrguer no último post.
Spaghetti Lilás - Comida Brasileira | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/spaghetti-lilas---comida-brasileira-pituba/688801a0-e8f0-402f-98da-8b4c0e223134,71992455165,45132273000128,Alameda Benevento 509,Pituba,41830595,4.7,pppepe10@hotmail.com,"""Comida Brasileira""","""$$$$""",Salvador,https://www.instagram.com/lilascozinha/,https://www.instagram.com/lilascozinha/,1359263614,,"É um restaurante de comida brasileira localizado em Salvador, no bairro Pituba. Oferece rodízio e possui um cardápio variado que inclui vinhos. O estabelecimento realiza eventos musicais, como o 'Noites de Verão Lilás', com artistas locais.",Gancho: destaque o evento 'Noites de Verão Lilás' e a presença de artistas como Karen Cuzco e Mateus Tranzilo.
Feijoada da Celma | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/feijoada-da-celma-cabula-vi/71ca763e-db67-4f90-bd59-5481dbffc6fe,7188176314,41114979000106,Rua das Árvores 11,Cabula VI,41181280,4.9,vinicius-ss7@live.com,"""Comida Brasileira""","""$""",Salvador,https://www.instagram.com/feijoadadacelma/,https://www.instagram.com/feijoadadacelma/,46727960609,,"Feijoada da Celma é um estabelecimento especializado em comida brasileira, localizado em Salvador, no bairro Cabula VI. Destaca-se pelo serviço de delivery através do iFood, onde mantém o selo 'super', reconhecendo a excelência na entrega de feijoadas e proporcionando uma experiência de alta qualidade aos clientes.",Gancho: parabenize pelo selo 'super' do iFood e destaque a qualidade do serviço de entrega.
Aquilas Burger - Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/aquilas-burger---barra-rio-vermelho/77b728bb-eda4-4222-9e72-18bee448e89d,7581756874,57880907000100,Rua Oswaldo Cruz 2,Rio Vermelho,41940000,4.6,carneir.juliana@gmail.com,"""Lanches""","""$""",Salvador,https://www.instagram.com/aquilasburger/,https://www.instagram.com/aquilasburger/,42023970280,,"Aquilas Burger é uma hamburgueria localizada em Salvador, no bairro Rio Vermelho. Especializa-se em lanches e oferece uma variedade de hambúrgueres, incluindo opções como Jump Burger, Maveric Burger e Rei Brie Burger. O ambiente tem um estilo retrô, com decoração inspirada em carros antigos, criando uma experiência única para os clientes.",Gancho: destaque o ambiente retrô e a decoração inspirada em carros antigos.
Parmegiana Delivery - Rio Vermelho | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/parmegiana-delivery---rio-vermelho-rio-vermelho/7c2ad738-3c6d-41b9-8cc9-0118be1b213d,7182595012,49773362000104,Rua do Côrte Grande 39,Rio Vermelho,41950260,4.6,buhburguer@hotmail.com,"""Comida Italiana""","""$""",Salvador,https://www.instagram.com/parmeja_delivery/,https://www.instagram.com/parmeja_delivery/,39645127830,3.524,"É um restaurante especializado em comida italiana, focado em entregas no bairro Rio Vermelho, em Salvador. A operação inclui pratos como fettuccine com molho cremoso e parmegiana, conforme evidenciado nas imagens de seus posts.","Gancho: elogie o apelo visual dos pratos de massa e parmegiana, destacando a qualidade das apresentações."
Hot Dog Salvador | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/hot-dog-salvador-nordeste/954ddd4d-acb4-4061-9bed-d65e2ee0b97f,7191115641,42081068000192,Rua Reinaldo de Matos 24,Nordeste,41905365,4.1,matheus2reis@hotmail.com,"""Lanches""","""$""",Salvador,https://www.instagram.com/hotdogsalvador/,https://www.instagram.com/hotdogsalvador/,21741075451,1.638,"Hot Dog Salvador é um estabelecimento especializado em lanches, localizado em Salvador, com foco em hot dogs. A operação inclui delivery e está presente no iFood, oferecendo produtos como hot dogs e sorvetes, com destaque para preços acessíveis a partir de R$5,00.","Elogie a oferta de hot dogs a partir de R$5,00 e mencione o contato disponível para pedidos."
Pastelaria e Lanchonete | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/pastelaria-e-lanchonete-pernambues/9f7f70b0-2437-4fc7-9be0-a4e8893af70f,7183292878,50250958000109,Rua do Tubo 249,Pernambués,41100690,4.8,oliveiraloraine56@gmail.com,"""Pastel""","""$""",Salvador,https://www.instagram.com/pastelariasoteropolitanaprime/,https://www.instagram.com/pastelariasoteropolitanaprime/,53563683579,,"É uma pastelaria e lanchonete localizada em Salvador, no bairro de Pernambués, com presença no iFood. O estabelecimento é reconhecido por seus pastéis e já recebeu elogios na plataforma.",Gancho: destaque os elogios recebidos no iFood.
Cabana do Camarão - Comida Brasileira | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/cabana-do-camarao---comida-brasileira-amaralina/a099f634-d7c7-4755-9b46-3f84f8cf7604,71999992962,61579238000108,Avenida Octávio Mangabeira 37,Amaralina,41900381,4.3,legalizacao@havencontabil.com.br,"""Comida Brasileira""","""$""",Salvador,https://www.instagram.com/cabanadocamarao/,https://www.instagram.com/cabanadocamarao/,2134713666,,"É um restaurante chamado Galeto do Cumpadi, que oferece uma experiência gastronômica com foco em delícias locais e bebidas decoradas, em um ambiente rústico e acolhedor. Está localizado em Salvador, no bairro Amaralina, e também atua no iFood sob o nome Cabana do Camarão, especializado em comida brasileira.",Gancho: elogie a decoração rústica e as bebidas apresentadas no último post.
Almacen Pepe Horto Área Gourmet | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/almacen-pepe-horto-area-gourmet-horto-florestal/a4cd4682-b498-45f6-9c37-d4d5e68a035f,71981736847,60252860000144,Avenida Santa Luzia 985,Horto Florestal,40295050,4.9,legal@bomfimnet.com,"""Lanches""","""$""",Salvador,https://www.instagram.com/almacenpepe/,https://www.instagram.com/almacenpepe/,2252826732,,"Almacen Pepe é um estabelecimento em Salvador que oferece uma variedade de serviços gastronômicos, incluindo lanches, tábuas de frios, cestas, e um menu executivo. Também promove eventos como jantares temáticos e corridas, destacando-se como um espaço gourmet no bairro Horto Florestal.",Aborde mencionando o apoio ao evento de corrida AMB RUN e a associação com o Almacen Pepe.
Pizza Hut - Ondina | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/pizza-hut---ondina-ondina/d30e3a60-3035-43d1-80a7-3e3d68643fda,7599711696,26317428000156,Rua Doutor Oswaldo Ribeiro 45,Ondina,40170080,4.8,fiscal@4esse.com.br,"""Pizza""","""$$$$$""",Salvador,https://www.instagram.com/pizzahut.salvador/,https://www.instagram.com/pizzahut.salvador/,72281631539,,"É um restaurante especializado em rodízio de pizzas, parte da rede Pizza Hut, com unidades que oferecem buffet e a possibilidade de reservas para aniversários. A operação inclui um serviço de café, conhecido como HUT CAFÉ, e está presente na região de Ondina, Salvador, com entrega disponível via iFood.","Gancho: destaque a popularidade dos encontros descontraídos com pizza, como no post 'Liga o FDS'."
Regalo Pizzeria - Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/regalo-pizzeria---barra-ondina/fb0b4b58-2423-464b-8533-14aade7c0156,7191978832,53481082000108,Avenida Oceânica 2400,Ondina,40170010,4.6,pk.alimentospz@gmail.com,"""Pizza""","""$""",Salvador,https://www.instagram.com/regalopizzeria/,https://www.instagram.com/regalopizzeria/,44964786979,,"Regalo Pizzeria é uma pizzaria localizada em Salvador, especializada em oferecer rodízios de pizza e destaca-se por suas promoções atrativas, como o programa de fidelidade com descontos progressivos. A operação inclui um ambiente para eventos, como aniversários, onde o rodízio é gratuito para quem leva 15 amigos.",Gancho: destaque o programa de fidelidade com descontos no 1º e 10º pedido.
Pizza Supreme - Rio Vermelho | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/pizza-supreme---rio-vermelho-rio-vermelho/fbb105d8-6b02-4ece-961b-12b857db499f,71992161126,63568979000119,Rua José Taboada Vidal 7,Rio Vermelho,41940695,4.7,,"""Pizza""","""$""",Salvador,https://www.instagram.com/pizzasupreme.br/,https://www.instagram.com/pizzasupreme.br/,45192790771,,"Pizza Supreme é uma pizzaria localizada no bairro Rio Vermelho, em Salvador, e está presente no iFood. Oferece pizzas com um molho especial chamado Supreme.",Entre em contato mencionando a presença no iFood e pergunte sobre o molho Supreme.
Hapoke Hawaiian Food - Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/hapoke-hawaiian-food---barra-barra/fe7dbc62-aed6-4af9-a25c-4398e9be7a54,7192370018,54492311000144,Rua José Sátiro de Oliveira 8,Barra,40157000,4.8,nagoyabarra@gmail.com,"""Comida Saudável""","""$""",Salvador,https://www.instagram.com/hapoke.baa/,https://www.instagram.com/hapoke.baa/,65432448607,803,"Hapoke Hawaiian Food é um restaurante localizado na Barra, Salvador, especializado em comida saudável com influências havaianas. Oferece pratos como tigelas de poke com ingredientes frescos e variados, incluindo frango empanado, salmão, e uma variedade de vegetais e frutas. A operação é destacada por seu compromisso com a inclusão e respeito, como evidenciado em suas postagens.",Gancho: elogie a iniciativa de inclusão e respeito destacada no Dia Internacional da Síndrome de Down.
Monster Cookies - Pituba | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/monster-cookies---pituba-pituba/12575a1b-78d0-4c3b-8b87-a1d9908d53c6,7196255947,25190684000162,Avenida Paulo VI 1697,Pituba,41810001,4.7,virginia.almeida95@gmail.com,"""Doces &amp; Bolos""","""$""",Salvador,https://www.instagram.com/monstercookies.ssa/,https://www.instagram.com/monstercookies.ssa/,38304651500,2.088,"Monster Cookies é uma confeitaria especializada em doces e bolos localizada na Pituba, Salvador. A operação foca na produção e venda de cookies, com presença no iFood, atendendo a região de Salvador.",Gancho: elogie os vídeos recentes e pergunte sobre a inspiração por trás deles.
Churrascaria Novo Sabor | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/churrascaria-novo-sabor-santa-cruz/15a99217-18fa-42a0-85d8-a7d017a0fa54,7191181548,41478110000140,RUA SAO PEDRO 188,SANTA CRUZ,40301155,4.6,spnsuplementos@hotmail.com,"""Marmita""","""$""",Salvador,https://www.instagram.com/novosaborchurrascaria/,https://www.instagram.com/novosaborchurrascaria/,44836152824,,"É uma churrascaria em Salvador especializada em marmitas, localizada no bairro Santa Cruz.",Inicie destacando a localização estratégica no bairro Santa Cruz.
Pig Pizza - Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/pig-pizza---barra-barra/20f35b36-797c-45c0-86fd-144c222cf766,7197101097,59422023000137,Rua Miguel Burnier 115,Barra,40140190,4.7,caiquefdelima1@gmail.com,"""Pizza""","""$""",Salvador,https://www.instagram.com/pigpizza/,https://www.instagram.com/pigpizza/,72154105338,722,"Pig Pizza é uma pizzaria localizada na Barra, Salvador, que oferece seus produtos através do iFood. O estabelecimento foca na venda de pizzas e utiliza elementos gráficos modernos, como QR codes, em suas embalagens.",Gancho: comente sobre o design gráfico inovador das embalagens.
Poke Boss - Paseo Itaigara | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/poke-boss---paseo-itaigara-itaigara/2f0eb41b-a7c0-46a0-a3b6-c11373aeff28,7196373814,51934795000146,Rua Rubens Guelli 135,Itaigara,41815135,4.7,gerencia.pokeboss@gmail.com,"""Comida Peruana""","""$""",Salvador,https://www.instagram.com/pokeboss.br/,https://www.instagram.com/pokeboss.br/,49560773504,9.395,"É um restaurante especializado em comida peruana, localizado no bairro Itaigara em Salvador, com operações de delivery através do iFood. O cardápio inclui pratos coloridos e saudáveis, como poke bowls, e bebidas como Kombucha.",Gancho: elogie a apresentação vibrante dos poke bowls no Instagram.
Vegas Burguer | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/vegas-burguer-pituba/3ca21529-d9fe-428a-bd07-03ced31b86af,7999740602,54679518000122,Avenida Paulo VI 1246,Pituba,41810000,4.5,grupovegasadm@gmail.com,"""Lanches""","""$""",Salvador,https://www.instagram.com/vegasburguer_/,https://www.instagram.com/vegasburguer_/,52717191537,2.848,"É um estabelecimento localizado em Salvador, especializado em lanches, incluindo hambúrgueres e pizzas. A operação destaca promoções e datas comemorativas, como o Dia dos Pais e o Dia dos Namorados, com imagens temáticas e horários especiais de funcionamento.",Gancho: destaque o hambúrguer temático de Independência do Brasil.
Nanica Salvador I Tortas &amp; Doces | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/nanica-salvador-i-tortas--doces-pituba/45ec397b-d3a6-40a0-82db-4a0d2055c334,71992526530,50511810000180,Rua das Hortensias 576,Pituba,41810010,4.8,julycortez@gmail.com,"""Doces &amp; Bolos""","""$""",Salvador,https://www.instagram.com/nanica.ba.salvador/,https://www.instagram.com/nanica.ba.salvador/,60491715507,,"Nanica Salvador é uma confeitaria especializada em tortas e doces localizada em Salvador, especificamente no bairro Pituba. A operação inclui a oferta de sobremesas como tortas com coberturas de frutas e amêndoas, destacando-se no segmento de Doces & Bolos.",Gancho: comente sobre a embalagem da marca 'NAMORA' no último post.
Torra Pizza | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/torra-pizza-rio-vermelho/4bfbabde-23f3-4878-a2ec-f58376e50d51,7185054540,53058154000109,Avenida Juracy Magalhães Júnior 20,Rio Vermelho,41940060,4.4,contatotorrapizza@gmail.com,"""Pizza""","""$""",Salvador,https://www.instagram.com/torrapizza/,https://www.instagram.com/torrapizza/,55812433533,824,"Torra Pizza é uma pizzaria localizada em Salvador, no bairro Rio Vermelho, especializada em oferecer uma variedade de pizzas. A operação inclui a venda de pizzas com diferentes coberturas, como calabresa, frango com molho branco, e combinações com azeitonas e bacon, disponíveis para pedidos via iFood.",Gancho: destaque a variedade de pizzas mostradas no post mais recente.
Dobrado´s Delivery | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/dobrados-delivery-dois-de-julho/4d18f57a-95cf-40e0-8015-d3b17ee0204c,7191486925,57928668000110,Praça General Inocêncio Galvão 28,Dois de Julho,40060055,4.7,inpacheco@hotmail.com,"""Comida Brasileira""","""$$$""",Salvador,https://www.instagram.com/dobradosdelivery/,https://www.instagram.com/dobradosdelivery/,21360364559,576,"É um serviço de delivery especializado em comida brasileira, operando em Salvador, com destaque para pratos variados como lasanha, arroz com brócolis e noodles com vegetais e carne. A operação inclui vendas pelo iFood, oferecendo conveniência e variedade aos clientes.","Gancho: destaque a variedade de pratos oferecidos, como visto no último post com noodles e rolinhos primavera."
House Restaurante &amp; Pizzaria | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/house-restaurante--pizzaria-santa-cruz/5935baba-c59e-418c-82c5-a6d6b7de5727,7788456081,51059276000186,Rua Onze de Novembro 128,Santa Cruz,41925010,4.5,alissongym25@gmail.com,"""Marmita""","""$""",Salvador,https://www.instagram.com/hpizzaria/,https://www.instagram.com/hpizzaria/,6650265947,5.786,"House Restaurante & Pizzaria é um estabelecimento em Salvador especializado em marmitas e pizzas. A operação inclui promoções e sorteios para engajar clientes, como o sorteio de pizzas e vinhos em datas especiais, demonstrando um foco em interação com o público nas redes sociais.",Gancho: destaque o engajamento com sorteios e a promoção de pizzas e vinhos.
