name,url,phone,cnpj,streetAddress,neighborhood,zipcode,rating,email,cuisine,priceRange,regiao
Gigga&#x27;s Pizzaria (Av.Amadeo Barbosa) | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/giggas-pizzaria-avamadeo-barbosa-areal/5f4c42a6-d58d-4670-b392-34ee84513acf,40030053,18852085000100,Avenida Amadeu Barbosa 1188,Areal,69905853,4.8,,"""Lanches""","""$""",Rio Branco
Tito&#x27;s Bar e Restaurante | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/titos-bar-e-restaurante-centro/6dae0914-02da-4407-9d20-deccc1988834,40030053,08356886000112,Avenida Rebouças 2193,Centro,13170023,4.9,,"""Comida Brasileira""","""$$$$""",Sumare
Estação Rebouças Restaurante e Pizzaria | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/estacao-reboucas-restaurante-e-pizzaria-vila-santana/6ef0dc06-dd55-449b-bea9-346e80c2fa0c,38286001,22360316000127,Avenida Luís Frutuoso 546,Vila Santana,13170260,4.9,,"""Comida Brasileira""","""$$$""",Sumare
restaurante China Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/restaurante-china-sumare-centro/71f58140-4379-4d05-8a63-e3e19de94b99,38288204,13520579000165,Avenida Rebouças 1299,CENTRO,13170023,4.8,,"""Comida Chinesa""","""$$$""",Sumare
Pizzaria Giordano Sumare | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/pizzaria-giordano-sumare-centro/845fc004-69c6-47c1-ab81-ba945059f7fe,995836023,55272126000107,Rua Máximo Biondo 575,Centro,13170029,4.6,,"""Pizza""","""$""",Sumare
Seo Venâncio Dogueria - Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/seo-venancio-dogueria---sumare-parque-virgilio-viel/bafe1bdd-19bc-4bd6-8e4a-c6f1188085ed,33658100,46768641000191,Rua Balbina Blumer Hoffman 319,Parque Virgilio Viel,13175614,4.9,,"""Lanches""","""$""",Sumare
La Grill Burgers | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/la-grill-burgers-vila-menuzzo/bd0bb6cf-00bd-4a87-9847-1d97c1e883f6,40030706,44163235000170,Rua Ângelo Ôngaro 981,Vila Menuzzo,13171525,4.9,,"""Lanches""","""$$$""",Sumare
Marmitaria Saldoce | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/marmitaria-saldoce-virgilio-viel/eb75ba8f-7007-4e4f-880f-1ca487dbcd5a,981822172,48722756000170,Eulina do Vale 259,Virgílio Viel,13175623,4.7,,"""Marmita""","""$""",Sumare
Panificadora Riveza | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/panificadora-riveza-parque-da-amizade-nova-veneza/193acbac-625a-4949-9ae7-8083eec2275e,996422226,38974176000117,AV DA AMIZADE 3449,PARQUE DA AMIZADE (NOVA VENEZA),13175375,4.9,,"""Hambúrguer""","""$""",Sumare
Pizzaria Macarenko | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/pizzaria-macarenko-vila-menuzzo/438dab89-84f0-4e11-9ea5-18d2ad638599,989195804,21282114000222,Avenida 7 de setembro 1669,Vila Menuzzo,13171505,4.8,,"""Pizza""","""$""",Sumare
Dom Barretu&#x27;s Delivery | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/dom-barretus-delivery-parque-residencial-casarao/504c4269-0eda-4388-b636-2f98a23f6d13,984247774,11666980000182,Rua João Rohwedder Filho 763,Parque Residencial Casarao,13171816,4.8,,"""Marmita""","""$""",Sumare
Carlitos Burguer - Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/carlitos-burguer---sumare-jardim-das-palmeiras/b430c960-aee4-413e-8d4e-d50efe74682e,991570054,59004573000136,Avenida Ivo Trevisan 491,Jardim das Palmeiras,13172260,5,,"""Lanches""","""$""",Sumare
Mcdonald&#x27;s - Shopping Parkcity (shs) | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/mcdonalds---shopping-parkcity-shs-jardim-paulista/3d85f5dc-780d-4aa4-b4f2-1870dc30af78,991652124,17474821000243,Avenida Rebouças 3400,Jardim Paulista,13171065,4.8,,"""Lanches""","""$""",Sumare
Restaurante e Pizzaria Makey | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/restaurante-e-pizzaria-makey-centro/49660c5b-5ac2-4444-ae9d-b5f7d5843ecc,38734606,00154752000107,Praça da República 218,Centro,13170003,4.8,,"""Pizza""","""$$$$""",Sumare
Italin House Macarrão Gourmet - Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/italin-house-macarrao-gourmet---sumare-jardim-sao-carlos/67046879-0762-411d-88a4-889436c591a6,996243309,52978531000157,Rua José Maria Miranda 1070,Jardim São Carlos,13170234,4.9,,"""Comida Italiana""","""$""",Sumare
La La Bella Pizzaria | Sumaré | iFood,https://www.ifood.com.br/delivery/sumare-sp/la-la-bella-pizzaria-vila-santana/78dcfc94-11a9-4ff0-b9d9-0bfbfbf9df70,22188337,35711876000120,Avenida Luiz Frutuoso  465,Vila Santana,13170260,4.8,,"""Pizza""","""$$$""",Sumare
Melkis Açaí &amp; Sorvetes - Centro | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/melkis-acai--sorvetes---centro-jardim-alvorada/343a9ce9-65db-477d-b683-d6a878d2d8c4,991832590,55384938000144,Rua Catarina Moranza Belintani 199,Jardim Alvorada,13170740,4.8,,"""Açaí""","""$""",Sumare
Pokeria.com - Poke - Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/pokeriacom---poke---sumare-jardim-sao-jose/8d826e2c-3c37-4905-9193-79b09e3384ee,982245118,37866521000136,R VECIO JOSE ALVES 28,JARDIM SAO JOSE,13170675,4.8,,"""Comida Japonesa""","""$""",Sumare
"Restaurante Brabis - Marmitex, A La Cartes e mini burguers | SUMARE | iFood",https://www.ifood.com.br/delivery/sumare-sp/restaurante-brabis---marmitex-a-la-cartes-e-mini-burguers-vila-santana/06920b74-2f09-4422-a12b-d0b88427751d,38739072,43866022000141,Avenida Luís Frutuoso 531,Vila Santana,13170260,4.8,,"""Comida Brasileira""","""$""",Sumare
York Frango Frito e Lanches | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/york-frango-frito-e-lanches-vila-menuzzo/96854b25-4272-44b3-a0c3-dd4e221ac715,38832236,50439822000141,Avenida 7 de setembro 1657,Vila Menuzzo,13171505,4.7,,"""Lanches""","""$""",Sumare
Maxx Dog Bordon | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/maxx-dog-bordon-residencial-bordon/f27d6b25-0a52-4927-ae6e-ba4d51d73545,997823816,32098585000110,AV MANUEL ALVES 377,RESIDENCIAL BORDON,13173380,4.8,,"""Lanches""","""$$""",Sumare
Ponto da Esfiha Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/ponto-da-esfiha-sumare-parque-da-amizade-nova-veneza/032a8d3f-30ee-4453-9778-77eb12e151d3,22236532,42198001000132,Avenida da Amizade 2900,Parque da Amizade (Nova Veneza),13175375,4.5,,"""Comida Árabe""","""$$""",Sumare
Habib&#x27;s - Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/habibs---sumare-vila-carlota/4f1e6b77-8c8d-49be-8b06-ccd1fd0851da,30032828,29128777000118,AVENIDA DA AMIZADE 2439,Vila Carlota,13175490,4.6,,"""Lanches""","""$$$""",Sumare
Martinsbar | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/martinsbar-vila-menuzzo/755dd2ae-dc4e-445c-a886-0214cb3b24f3,40032665,19542245000179,Rua Ângelo Ongaro 925,Vila Menuzzo,13171525,4.8,,"""Carnes""","""$""",Sumare
Açaí Sabores do Brasil | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/acai-sabores-do-brasil-jardim-bela-vista/8e017238-a2d7-4ecb-99bc-20ea1cabcd4a,993902071,23186379000171,Avenida Fuad Assef Maluf 2394,Jardim Bela Vista,13175090,4.9,,"""Açaí""","""$""",Sumare
Rústico Burger Artesanal - Hamburgueria | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/rustico-burger-artesanal---hamburgueria-parque-virgilio-viel/e5abffe0-2b0b-4a95-9495-aa9f341e6daf,996176310,33057998000110,Rua Balbina Blumer Hoffman 455,Parque Virgílio Viel,13175614,4.5,,"""Lanches""","""$$$""",Sumare
Balaio do Açaí Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/balaio-do-acai-sumare-parque-franceschini/617d6436-1b0f-4203-add5-517f038c6d1b,982510094,17559392000126,"Vécio José Alves, 48 Franceschinni 48",Parque Franceschini,13170675,4.9,,"""Açaí""","""$$""",Sumare
Flor de Lótus Mini Salgados | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/flor-de-lotus-mini-salgados-parque-villa-flores/b286a65a-0558-4d2a-9684-6fc542135d11,22239302,49665989000141,AVENIDA DAS PALMEIRAS CARYOTAS 290,PARQUE VILLA FLORES,13175650,4.8,,"""Salgados""","""$""",Sumare
Restaurante do Ari- Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/restaurante-do-ari--sumare-centro/dadc83a7-c605-41ba-afde-f6ad077d6e5a,40032665,52021962000120,Rua João Francisco Ramos 401,Centro,13170028,4.8,,"""Marmita""","""$""",Sumare
Restaurante Parmegiana Sabor&amp;cia | NOVA ODESSA | iFood,https://www.ifood.com.br/delivery/nova-odessa-sp/restaurante-parmegiana-saborcia-jardim-santa-rita-i/08dab893-4863-4150-ae62-8decbf766030,998544910,16422738000187,Rua Cyro Barufaldi 148,Jardim Santa Rita I,13386080,4.9,,"""Comida Brasileira""","""$""",Nova Odessa
Restaurante do Romeu - Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/restaurante-do-romeu---sumare-centro/0b1a985e-f281-4280-aa3c-03312617bcaa,40032665,00019564000176,Rua José Maria Miranda 162,Centro,13170001,4.9,,"""Comida Brasileira""","""$$$""",Sumare
Tempero da Jessika - Marmita e Feijoada | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/tempero-da-jessika---marmita-e-feijoada-parque-franceschini/40bf645f-c528-43df-a029-e2067b38bcbe,993656147,42332578000195,Rua Palmiro Francheschini 499,Parque Franceschini,13170640,4.7,,"""Comida Brasileira""","""$""",Sumare
Ponto da Esfiha ( Centro Sumaré ) | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/ponto-da-esfiha--centro-sumare--centro/4a4f062e-dc0a-4dae-94ea-a5e784dbdcd1,38285638,33861652000170,Avenida Rebouças 2510,Centro,13170023,4.6,,"""Lanches""","""$""",Sumare
The Comic Burger-hamburguer/hamburgueria | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/the-comic-burger-hamburguer-hamburgueria-jardim-alvorada/4c57e2ab-41de-48f9-897a-4e680fb0bfea,992599388,45906309000183,Rua Bárbara Blumer 394,Jardim Alvorada,13170575,4.9,,"""Lanches""","""$""",Sumare
Subway Nova Odessa | NOVA ODESSA | iFood,https://www.ifood.com.br/delivery/nova-odessa-sp/subway-nova-odessa-jardim-dona-maria-azenha/5fad978b-929b-456c-a4ee-e808f7da0970,997018635,16529365000148,Avenida Ampélio Gazzetta 2827,Jardim Dona Maria Azenha,13460000,4.7,,"""Lanches""","""$$""",Nova Odessa
John&#x27;s Hamburgueria Artesanal | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/johns-hamburgueria-artesanal-parque-villa-flores/759072c6-fea9-429c-a768-d4ed382b647f,981417419,60049532000145,Rua das Palmeiras das Caryotas 290,Parque Villa Flores,13175650,4.9,,"""Lanches""","""$""",Sumare
Açaí da Barra - Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/acai-da-barra---sumare-centro/8d32c6c8-af17-4d86-9264-cf4c2120b09c,40032665,24816790000146,Avenida Sete de Setembro 596,Centro,13170036,4.8,,"""Açaí""","""$""",Sumare
Supremo Açaí | NOVA ODESSA | iFood,https://www.ifood.com.br/delivery/nova-odessa-sp/supremo-acai-jardim-sao-manoel/b0dcf747-8cec-48c7-b3ee-2c1cdf93a25a,992258242,46913387000178,Rua Carlos Eduardo Martins 239,Jardim Sao manoel,13386064,4.9,,"""Açaí""","""$""",Nova Odessa
Sorvetes Nelimell | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/sorvetes-nelimell-jardim-santa-elisa-nova-veneza/b7014fe3-fb86-48d9-a113-f0e2e3635b6b,22165395,34849753000198,AVENIDA DA AMIZADE 3342,JARDIM SANTA ELISA (NOVA VENEZA),13177406,4.9,,"""Sorvetes""","""$$""",Sumare
Rangão Delivery | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/rangao-delivery-jardim-nova-veneza-nova-veneza/e49fd957-d08c-4553-a544-c154504ee75f,988661039,20129449000161,Avenida São Paulo 847,Jardim Nova Veneza (Nova Veneza),13177419,4.8,,"""Marmita""","""$""",Sumare
***** Dan&#x27; Sama - Sushi Delivery ***** | NOVA ODESSA | iFood,https://www.ifood.com.br/delivery/nova-odessa-sp/-dan-sama---sushi-delivery--jardim-bela-vista/4b847fe2-8f52-422a-bd05-e9978a6caca7,22101993,48087750000179,Avenida Ampélio Gazzetta 2188,Jardim Bela Vista,13385019,4.8,,"""Comida Japonesa""","""$""",Nova Odessa
Doceria Maria Oficial E Confeitaria | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/doceria-maria-oficial-e-confeitaria-centro/6002de47-4e21-4a0b-b7b2-0fc05fd3b128,983134206,44994950000154,Avenida Rebouças 1957,Centro,13170023,4.8,,"""Doces &amp; Bolos""","""$""",Sumare
Beth Lanches | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/beth-lanches-jardim-das-palmeiras/0b9de015-69ea-4d3c-99d0-72d06797aacf,983851341,59647112000181,Avenida Ivo Trevisan 617,Jardim das Palmeiras,13172260,4.8,,"""Lanches""","""$$""",Sumare
Pedirô Sushi Temakeria  | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/pediro-sushi-temakeria-centro/630a6cbc-5e8f-4e0e-9772-ca9070725679,33241004,47220799000195,AV REBOUCAS 2104,CENTRO,13172175,4.7,,"""Comida Japonesa""","""$$$$""",Sumare
Garaparia &amp; Pastelaria da Alegria | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/garaparia--pastelaria-da-alegria-vila-santana/b27a21d0-fbe9-4d1a-b4b8-3097f698c7e5,999096368,22701233000154,Rua Francisco Biancalana 153,Vila Santana,13170290,4.9,,"""Salgados""","""$$""",Sumare
Garagem Lanches Prensados Nova Odessa | NOVA ODESSA | iFood,https://www.ifood.com.br/delivery/nova-odessa-sp/garagem-lanches-prensados-nova-odessa-centro/fb47d796-0864-4ab1-b66d-e08c29d59a73,984531033,45451869000190,Rua Duque de Caxias 425,Centro,13460000,4.9,,"""Lanches""","""$$""",Nova Odessa
Brasileirinho Restaurante - Marmitas  | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/brasileirinho-restaurante---marmitas-vila-menuzzo/6cf14f38-e6ce-4884-8c17-b4fa96650e00,999775418,39682940000143,Avenida 7 de setembro 955,Vila Menuzzo,13171505,4.8,,"""Comida Brasileira""","""$""",Sumare
King Lanchão | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/king-lanchao-jardim-joao-paulo-ii/74c5bd53-1018-4b38-b0de-5185e1ace80d,33963139,27196315000102,Rua Almirante Barroso 241,Jardim João Paulo II,13172684,4.9,,"""Lanches""","""$$""",Sumare
Tapioca | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/tapioca-jardim-alvorada/7c883b62-36e1-4bd0-bb53-464ea4ed0573,982697848,49824555000147,Avenida Rebouças 1957,Jardim Alvorada,13170001,4.8,,"""Xis""","""$""",Sumare
Croc Frangos e Lanches - Porções | NOVA ODESSA | iFood,https://www.ifood.com.br/delivery/nova-odessa-sp/croc-frangos-e-lanches---porcoes-jardim-santa-rosa/dccd1eb3-a9e4-4fa8-a6fd-e2a62c352535,984596670,55926263000118,Avenida Carlos Botelho 1333,Jardim Santa Rosa,13385060,4.9,,"""Lanches""","""$""",Nova Odessa
Panificadora Pao da Hora | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/panificadora-pao-da-hora-vila-santana/e3bc9bd9-c451-4f30-8c6e-251e397607b9,39031169,08681415000180,avenida Rebouças 1760,vila Santana,13170023,4.8,,"""Padaria""","""$$""",Sumare
Milky Moo - Shopping Parkcity Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/milky-moo---shopping-parkcity-sumare-jardim-paulista/dff33c30-a280-4f68-a59f-cc977d2f2f07,998005501,49972007000164,AVENIDA REBOUCAS 3400,JARDIM PAULISTA,13171065,4.9,,"""Sorvetes""","""$""",Sumare
Beth Lanches e Refeições | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/beth-lanches-e-refeicoes-jardim-das-palmeiras/51f4f3cc-7e36-475f-a316-18cffdb8621d,974172202,45481329000150,Avenida Ivo Trevisan 617,Jardim das Palmeiras,13172260,4.7,,"""Comida Brasileira""","""$""",Sumare
We Donuts Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/we-donuts-sumare-centro/24de97b3-51ed-4561-81b0-ae142b3ebcec,983134206,46252076000105,Avenida Rebouças 1860,Centro,13170023,4.9,,"""Doces &amp; Bolos""","""$""",Sumare
Balaio do Açaí Nova Odessa | NOVA ODESSA | iFood,https://www.ifood.com.br/delivery/nova-odessa-sp/balaio-do-acai-nova-odessa-centro/388604de-82b4-4170-a91e-ce3ae047d2e2,34664584,08952085000110,Avenida João Pessoa 309,Centro,13380017,4.9,,"""Açaí""","""$$""",Nova Odessa
Restaurante do Beto | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/restaurante-do-beto-altos-de-sumare/3b9dd4e6-8830-406e-a18d-2857f8dc2551,981673700,07561754000160,Rua Vicente Ferreira da Silva 296,Altos de Sumaré,13175370,4.9,,"""Comida Brasileira""","""$$""",Sumare
Super Dog Sumare | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/super-dog-sumare-parque-virgilio-viel/8a409689-f5d3-4d53-a8f0-85b1e892504e,33658100,45906191000193,Rua Balbina Blumer Hoffman 319,Parque Virgilio Viel,13175614,4.9,,"""Lanches""","""$$$""",Sumare
Açaí Pinguim - Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/acai-pinguim---sumare-jardim-macarenko/8d10ef83-9ff2-42e5-9a56-5f929d6afc68,995037384,52654055000119,Rua Geraldo Felisberto de Souza 134,Jardim Macarenko,13171829,4.9,,"""Açaí""","""$""",Sumare
"Cannon Lanches, Caldos e Porções  | SUMARE | iFood",https://www.ifood.com.br/delivery/sumare-sp/cannon-lanches-caldos-e-porcoes-planalto-do-sol/400fe7af-c240-4ebf-a0a5-a7f8407521a1,995914941,51340983000146,Avenida da Saudade 56,PLANALTO DO SOL,13171320,4.8,,"""Lanches""","""$""",Sumare
Casa da Nonna Massas Artesanais | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/casa-da-nonna-massas-artesanais-vila-menuzzo/611882ab-76e4-48eb-a385-71e159744171,978210404,48544292000150,Avenida 7 de setembro 1248,Vila Menuzzo,13171505,4.8,,"""Comida Italiana""","""$""",Sumare
Recanto Versailles | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/recanto-versailles-parque-residencial-versailles/8471328c-569e-45f6-99d0-b686037435f2,991288715,47168212000146,Rua Heitor Vila Lobos 11,Parque Residencial Versailles,13171730,4.9,,"""Padaria""","""$""",Sumare
Autêntico Burger - Lanches e Porções | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/autentico-burger---lanches-e-porcoes-altos-de-sumare/46ed2b3f-6605-4314-b1b5-96230433383f,994511055,48939147000178,Rua Vicente Ferreira da Silva 1161,Altos de Sumaré,13175370,4.8,,"""Lanches""","""$""",Sumare
Bar do Beto | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/bar-do-beto-altos-de-sumare/5c233195-7890-4f0d-8b7d-61211a102d77,981673700,07561754000160,Rua Vicente Ferreira da Silva 296,Altos de Sumaré,13175370,4.9,,"""Lanches""","""$$""",Sumare
It&#x27;s Poke &amp; Comida Japonesa | NOVA ODESSA | iFood,https://www.ifood.com.br/delivery/nova-odessa-sp/its-poke--comida-japonesa-jardim-primavera/8b2a5a8e-5ad1-4ca8-abd2-d5494b925844,996927988,45581945000182,AVENIDA RODOLFO KIVITZ 1625,JARDIM PRIMAVERA,13380560,4.7,,"""Comida Saudável""","""$""",Nova Odessa
Veneza Açaí | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/veneza-acai-jardim-nova-veneza-nova-veneza/aa04c5cb-a0c9-4869-a4fb-45a3abd5cc07,982407537,51074348000164,Avenida Brasil 962,Jardim Nova Veneza (Nova Veneza),13177310,4.7,,"""Açaí""","""$""",Sumare
Macis Pizzaria Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/macis-pizzaria-sumare-centro/941f2deb-963d-424b-be20-0f5f0cf54a25,38733879,53439459000152,Avenida Rebouças 2589,Centro,13170023,4.9,,"""Pizza""","""$""",Sumare
Ponto Da Esfiha Sumare Picerno  | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/ponto-da-esfiha-sumare-picerno-parque-rosa-e-silva/61d88936-a18b-4bd3-8825-91b5d6587c33,983550382,49102800000102,Avenida Fuad Assef Maluf 2641,Parque Rosa e Silva,13173233,4.8,,"""Comida Brasileira""","""$""",Sumare
Namu&#x27;s Bar e Restaurante | NOVA ODESSA | iFood,https://www.ifood.com.br/delivery/nova-odessa-sp/namus-bar-e-restaurante-parque-industrial-recanto/2bba6cb4-b541-4051-8a4f-f08a27097a11,992496401,49853082000106,Avenida Industrial Oscar Berggren 14,Parque Industrial Recanto,13380360,4.9,,"""Marmita""","""$""",Nova Odessa
Vip Poke - Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/vip-poke---sumare-centro/6250008d-3174-4d32-9809-de27d098c8ad,999677610,49538278000378,Rua Antônio Jorge Chebab 1559,Centro,13170005,4.9,,"""Comida Saudável""","""$""",Sumare
Marmitaria Primavera | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/marmitaria-primavera-jardim-primavera/a783a51a-d675-4bd6-86cf-80bfbfbba65c,987165002,49935506000181,Rua Valdemar Alves Teixeira 39,Jardim Primavera,13173110,4.9,,"""Marmita""","""$""",Sumare
Spoleto - Shopping Parkcity Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/spoleto---shopping-parkcity-sumare-planalto-do-sol/ac73ddd7-a5d0-4e40-b680-f6e8c8b9b9ea,983015497,64218383000151,Rua Ernesto Barijan 300,Planalto do Sol,13171180,4.8,,"""Comida Italiana""","""$""",Sumare
Mania de Churrasco - Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/mania-de-churrasco---sumare-jardim-paulista/d0fbf605-53a1-4ba5-a017-f66afb391161,991128282,28767874000279,Av. Rebouças 3400,Jardim Paulista,13171065,4.8,,"""Comida Brasileira""","""$""",Sumare
Meire&#x27;s Lanches | NOVA ODESSA | iFood,https://www.ifood.com.br/delivery/nova-odessa-sp/meires-lanches-jardim-sao-jorge/af7c930f-287d-47b8-9874-c60049a42a0d,991818503,53921910000173,Rua Vitória 347,Jardim São Jorge,13387634,4.8,,"""Lanches""","""$""",Nova Odessa
Pastelaria Yamada Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/pastelaria-yamada-sumare-vila-yolanda-costa-e-silva/c26571e5-e25a-4215-93f9-7e0b14023c61,978254962,53025414000131,Avenida João Argenton 2121,Vila Yolanda Costa e Silva,13172180,4.8,,"""Pastel""","""$""",Sumare
Legítimo Burger - Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/legitimo-burger---sumare-centro/2717e5e5-45b4-437f-8e53-9fbc0958d411,996184999,43289349000106,Avenida Rebouças 3579,Centro,13170023,4.7,,"""Lanches""","""$""",Sumare
Lanche Mania | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/lanche-mania-centro/34a4b5c3-da50-4610-8db3-f151a18168b4,38739133,14419906000150,Avenida Rebouças 3687,CENTRO,13170023,4.7,,"""Lanches""","""$$$""",Sumare
Sucão - Wraps &amp; Saladas - Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/sucao---wraps--saladas---sumare-jardim-paulista/4591550b-3a4b-4574-a8c8-3c8c61fe98a6,25121305,34485918000190,Avenida Rebouças 3400,Jardim Paulista,13171065,4.9,,"""Comida Saudável""","""$$""",Sumare
Jorge Lanches | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/jorge-lanches-centro/c87914d5-8fdc-449a-85cf-a9c9bc0e2a44,981946247,41053911000164,Praça Manoel de Vasconcellos 539,Centro,13170025,5,,"""Lanches""","""$""",Sumare
Frangos do Burger King  - Av. Rebouças 3017 | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/frangos-do-burger-king----av-reboucas-3017-parque-hongaro/edc14c83-f881-45dd-815e-d2e3ce85d2da,40030053,13574594061306,AVENIDA REBOUCAS 0,PARQUE HONGARO,13171715,4.8,,"""Lanches""","""$""",Sumare
Padaria da Vó | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/padaria-da-vo-chacara-bela-vista/5ce2d96b-289f-4aeb-8663-4c26d9ddbc65,971290092,27852040000118,Rua Francisco Manoel de Souza 1250,Chácara Bela Vista,13175500,4.5,,"""Padaria""","""$""",Sumare
Braga Burger | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/braga-burger-vila-santa-terezinha/6078b632-0692-425b-bd67-ecfb70889280,996601612,53989222000145,Rua Cezar Moranza 632,Vila Santa Terezinha,13174405,4.6,,"""Lanches""","""$$$""",Sumare
Restaurante Sublime Gourmet - Nova Odessa | NOVA ODESSA | iFood,https://www.ifood.com.br/delivery/nova-odessa-sp/restaurante-sublime-gourmet---nova-odessa-jardim-santa-rita-i/1b6dd1d4-11bc-4b5f-8207-298a2b9417d0,996404811,29341993000147,Rua José Roberto Muniz 148,Jardim Santa Rita I,13386082,4.8,,"""Comida Brasileira""","""$""",Nova Odessa
Casa Verde To Go | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/casa-verde-to-go-parque-franceschini/2a8853bf-1ded-48b2-ba1d-e34525d155f5,981077660,28035567000112,Rua Atílio Biondo 645,Parque Franceschini,13170460,4.9,,"""Comida Saudável""","""$""",Sumare
Restaurante Esquina Mineira - Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/restaurante-esquina-mineira---sumare-vila-menuzzo/4391aba8-89a8-4746-bc8e-8a59c4d00483,971117674,55818226000196,Avenida Sete de Setembro 906,Vila Menuzzo,13171505,4.9,,"""Comida Brasileira""","""$""",Sumare
Cafeteria Splash Sumaré | SUMARE | iFood,https://www.ifood.com.br/delivery/sumare-sp/cafeteria-splash-sumare-centro/b0ae61ae-3bf5-418e-ba12-9976b10b3e82,971191811,49633747000176,Avenida Rebouças 2933,Centro,13170023,4.9,,"""Cafeteria""","""$""",Sumare
