id,fantasy_name,state,city,mrr,survival_days,has_clube,has_pos,has_totem,is_deleted
109830,Check Delivery,RJ,São João de Meriti,0,124.67862529856481,1,0,0,0
47296,Falafull - Iguatemi,SP,São Paulo,540,480.8818676388889,1,0,0,1
46734,Churrascaria Recanto Nosso Lar,BA,Ilhéus,370,594.8631566180093,0,0,0,0
79404,Saideira Quiosque Bar,SP,Bauru,548.1,315.93298669902777,1,0,0,0
103396,MyNeko SP Market,SP,São Paulo,629,162.94498813421296,1,0,0,0
2350,Brooks São Carlos,SP,São Carlos,350,1120.7071583772686,0,0,0,0
113724,Amor de vó massas e salgados,Ba,Itabuna,99,99.88503487032408,0,0,0,0
19047,Petis'Cana,BA,Casa Nova,280,923.8070803448611,0,0,0,0
28558,Tailee Express - Vargem Grande,RJ,Teresópolis,250,818.7108306110648,0,0,0,0
63861,Like Donuts,SC,Criciúma,199,441.8124928795833,0,0,0,0
88876,Zazu restaurante,SP,Jundiaí,149.99,258.9117230647685,0,0,0,0
71517,Império Pizzas & Burgers,MG,Salinas,400,372.84546025226854,1,0,0,0
58713,Mr Cake,ES,Vitória,400,474.6020255300463,1,0,0,0
82704,I Hop So,PR,Ponta Grossa,720,295.98558055319444,1,0,0,0
102340,Dubai Lounge Bar,DF,Brasília,170,176.57674212726852,0,0,0,0
88677,EUGÊNIO RESTAURANTE,ES,Vitória,548.1,259.8318141180093,1,0,0,0
129,Five Sport Bar,,,1098,775.7464478935185,0,0,0,1
38253,Restaurante Manzuko,BA,Prado,367,692.6134954143056,0,1,0,0
81120,Celeiro da Carne,SP,São Paulo,720,306.65450688421294,1,1,0,0
97290,Restaurante Churrasco & Companhia.,ES,Serra,400,204.85748734717592,1,0,0,0
39111,five lab co.,PR,Curitiba,260,679.744822034676,0,0,0,0
122040,Bio Boost Energia Natural,SP,São Paulo,499,49.814943828657405,1,0,0,0
102504,Nuh Cookies - Santa Luzia,MG,Santa Luzia,380,154.1180865625,0,1,0,1
56733,Praia 034,MG,Araxá,548.1,466.70599822916665,1,0,0,1
65049,Tavuk Gastronomia Turca,AL,Maceió,317,432.86684377078706,0,0,0,0
111546,Paan Açaí,BA,Teixeira de Freitas,0,113.45159395597223,0,0,0,0
121248,MA OMAKASE,ES,Vila Velha,268,55.76071862032408,0,1,0,0
109929,GoJuice - Anapolis,GO,Anápolis,300,124.03025174532408,1,0,0,0
119136,Doce Helipa ,SP,São Paulo,199,69.89329254393519,0,0,0,0
85676,Confeitaria Livia Leal,MG,Ituiutaba,399,279.5493044883796,1,0,0,0
85148,NYS Coffee Shop,RS,Sapiranga,449,280.9644923471759,1,1,0,0
113790,Lidi lanches,undefined,undefined,199,99.81302184949074,0,0,0,0
103165,Brooks Hamburgueria Franca,SP,Franca,598,169.9441309351389,1,0,0,0
120192,Balu Temakeria,SP,São Vicente,547,61.98524837726852,0,1,0,0
99964,Villacoco,MG,Pirapora,548.1,189.72484622449073,1,1,0,0
111975,Kitanda Gastrobar,BA,Salvador,697,111.66135262495371,1,1,0,0
104748,Teste Arthur,,,0,155.02656372449073,1,0,0,0
84,Restaurante Pirão,ES,Vitória,400,1641.285908761574,0,0,0,1
431,Menu Buffet,,,50,1216.8347099166203,0,0,0,0
75477,Lounge 84 Beer,GO,Bom Jesus de Goiás,279,343.85598683791665,0,0,0,0
46800,ITA Bistrô,MA,São Luís,278,594.7938740138426,0,1,0,0
55908,Doisde Café,PR,Paranaguá,292.2,494.6998330531944,0,0,0,0
84849,Dom Cassa,RJ,Rio de Janeiro,219,284.61499627078706,1,0,0,0
36537,O Bar Petiscaria ,RJ,Cabo Frio,299,712.7283906110648,0,1,0,0
69339,Taberna Pertutti,SC,Lajeado Grande,200,201.84360210648148,0,0,0,1
103138,Yinspira Coworking e cafe,PR,Ribeirão Claro,474.33,172.73841029856482,1,0,0,0
95014,Western Burger,AL,Maceió,499.99,201.99354423611112,1,0,0,1
10500,Restaurante Mais Gostoso,ES,Vila Velha,100,1002.606711583287,0,0,0,0
81088,Laminatto,DF,Brasília,700,306.6999456573611,1,0,0,0
569,Churrasco Sabor Grego,MT,Nova Maringá,240,1086.7772912152777,0,0,0,1
117981,Calçada da Fome,ES,Serra,0,76.98275360875,0,0,0,0
51420,Villa dos Pireneus,GO,Pirenópolis,150,540.6526132846759,0,0,0,0
87951,Resenha Bar & Burguer,GO,Mineiros,548,244.900741875,1,1,0,1
111447,Ching restaurante,PE,Recife,450,112.94247726851852,1,0,0,1
87325,Armazem Smoke LTDA - Dois Irmãos,RS,Dois Irmãos,399,266.83807975458336,0,0,0,0
74058,Santú Comedoria,DF,Brasília,347,354.8454622314352,0,0,0,0
69471,Arena Bar e Eventos,GO,Anápolis,499,79.82204839120371,1,0,0,1
96432,Parada Obrigatória Delivery,SC,Capinzal,0,209.8122671388426,1,0,0,0
104187,CHURRAS CANAL,ES,Vitória,0,158.9156066874537,0,1,0,0
87324,Fábrica Bar,MG,Itajubá,300,262.0279967361111,0,1,0,1
111876,R9diskbebidas,PA,Redenção,199,111.78900113189815,0,0,0,0
40167,ICETOW,ES,Vitória,344,0.0005846759259259259,1,0,0,1
22710,aSé Gastrobar,BA,Salvador,599,889.6265688749537,1,1,0,0
51618,Joanna Restô Bar - Centro,PR,Curitiba,199,337.15127752314817,0,0,0,1
45843,Villa do Espeto,BA,Vitória da Conquista,207.58,603.9328429143055,0,0,0,0
97884,Pineapple Citta America,RJ,Rio de Janeiro,829,133.93359952546297,1,0,0,1
115968,CrossDog,PE,Escada,450,88.62210465041667,1,0,0,0
73959,RESTAURANTE DO BIGODE,ES,Vitória,348,355.7816870231018,0,0,0,0
93693,Empório Fit,ES,Vila Velha,350,225.75007393282408,1,1,0,0
185,A Coruja Churrasco Vegano,SP,São Paulo,300,1441.456585182824,0,0,0,0
89040,Nat’s Cookie,GO,Águas Lindas de Goiás,318,257.93150755550926,1,0,0,0
347,Moquém Pascoal,BA,Prado,178,963.7724641550926,0,0,0,1
72540, Única Padaria Artesanal,BA,Salvador,259,365.7389528680093,0,0,0,0
104979,Da Praça,SC,Florianópolis,228,153.78535381708335,0,1,0,0
116397,Ábia Confeitaria ,DF,Brasília,159,85.02028085412037,0,0,0,0
52344,Espetinho do Roni,SP,Piracicaba,200,530.6730075555092,0,0,0,0
61914,Açaí House,RS,Pinhal,194.17,453.7680147545833,0,0,0,0
27957,A Imperatriz,SP,Campinas,189,825.7704431805092,0,0,0,0
118410,Senhora cafeteria e conveniencia ,SP,Barretos,399,74.75100928004629,1,0,0,0
110655,Garden Matriz,RN,Natal,442.4,118.97928029856482,0,1,0,0
20433,Quinta 273,BA,Mucuri,758,910.9718069189352,1,0,0,0
76995,Carmelitto's,PE,Garanhuns,399.17,334.68926514810187,1,0,0,0
122436,Dogueria Noronha,PE,Olinda,822,47.589301641157405,1,0,0,0
85872,Seja Flow - Palmeiras de Goiás,GO,Palmeiras de Goiás,644,274.8965891527315,1,0,0,0
115275,Mi Kaza,SP,Praia Grande,279,90.72131123606482,0,0,0,0
7860,Bar da Poa Zona Norte,RS,Porto Alegre,310,445.88436034722224,0,0,0,1
41784,Camarote Maktub,RJ,Maricá,290,88.09216383101852,0,0,0,1
42180,Hangar Music [CNL],MA,Zé Doca,270,50.496312858796294,0,0,0,1
85641,UHUUU BAR E RESTAURANTE LTDA,RJ,Nova Iguaçu,498,279.5988102059722,1,1,0,0
81714,Comida da Casa,RJ,Rio de Janeiro,415,0.6101795486111111,0,0,0,1
40431,Rancho,BA,Santo Antônio de Jesus,250,651.9565820601852,0,0,0,1
94782,Enkantto do Porto,MA,Porto Franco,448,218.6876275786574,0,0,0,0
84486,Birita Casa De Cocktail,ES,Vitória,348,285.79078402541666,0,1,0,0
69141,Quintal dos Vizinhos,SC,Presidente Getúlio,650,403.8315324860648,1,0,0,0
114451,Taberna dos Sabores,BA,Itacaré,188,94.93672169902777,0,0,0,0
8124,MVP Burger,DF,São Sebastião,230,1037.7738284698612,0,0,0,0
39177,Calleb's,PR,Londrina,285,0.863642337962963,0,0,0,1
71979,Doçuras da Tay,ES,Vila Velha,370,370.9365553911574,1,0,0,0
103991,Casa dos bolos artesanais - Rocinha,RJ,Rio de Janeiro,350,159.52696434949075,1,0,0,0
92241,Restaurante Kauri,SP,Campinas,349,238.63689579625,0,0,0,0
103395,MyNeko - Tambore,SP,Barueri,629,162.9465003911574,1,0,0,0
63927,Carol Cardoso Confeitaria,SE,Itabi,277.2,441.7378387476389,0,0,0,0
62904,O Quintal Parrilla Bar,,,0,447.51532329625,0,0,0,0
85675,Fratelli,SE,Itabaiana,449,162.85406311342592,1,0,0,1
122997,Pizzaria Essência Gaúcha,RS,Rodeio Bonito,199,41.94603536800926,0,0,0,0
42576,Entretenimento's bar,RJ,Rio de Janeiro,250,79.97332922453704,0,0,0,1
110557,Sweet River.,ES,Colatina,799,119.84066762495371,1,1,0,0
122403,Millanos pizzaria,RJ,Rio de Janeiro,159.2,47.61517069208333,0,0,0,0
110028,Falaguasta - CD Franquias,SP,Ribeirão Preto,223,124.00321005550926,0,0,0,0
14592,VILA DO AÇAÍ DELIVERY,ES,Vitória,340,963.9134417221759,0,0,0,0
75444,Espetaria Pimentas House,AC,Rio Branco,278,343.8734199976389,0,1,0,0
122700,Sabores da nutri,RS,Porto Alegre,179,44.02413514810185,0,0,0,0
89997,Flow Fresh Aldeota,CE,Fortaleza,579,251.00249349300927,1,0,0,0
114285,NATUCA AÇAÍ,ES,Vila Velha,0,96.79432554162037,1,0,0,0
58548,Casa dos Assados,SP,Santa Bárbara D'Oeste,220.67,474.8040177522685,0,0,0,0
67788,Nui Gelato - Loja,ES,Aracruz,199,419.7444391990278,1,0,0,0
78480,Espetinho do Manoel,MS,Fátima do Sul,179,323.54456358560185,0,0,0,0
121116,Koa Cafes Itaim Bibi - SP,SP,São Paulo,600,55.923637219861114,1,0,0,0
29112,Point Vibes Açaí,BA,Filadélfia,354.54,810.7502737013426,1,0,0,0
114087,Ray confeitaria Filial,MG,Belo Horizonte,179,97.98954112032408,0,0,0,0
113097,Sonho encantado confeitaria artesanal,undefined,undefined,326,105.7712860624537,1,0,0,0
121215,Soberano Sertório,RS,Porto Alegre,700,55.772292219861114,0,0,0,0
108576,Sabores do brasil ,MT,Cuiabá,367,131.7974438286574,0,1,0,0
71121,Sabor Baiano,BA,Teixeira de Freitas,248,229.82754087962962,0,0,0,1
120126,Pizza House,SP,Barrinha ,223.9,62.649090298564815,0,0,0,0
123756,Besteira Lanches,SP,São Paulo,325,29.74149565736111,0,1,0,0
110066,Falaguasta - Mangia Park Indoor,SP,Ribeirão Preto,151,108.32761436342592,0,0,0,1
121974,Marujo lanches ,SC,Navegantes,367,30.291118541666666,0,0,0,1
82342,2PEAKS CAFÉ,RJ,Rio de Janeiro,449,299.49764298375,1,0,0,0
47922,GUJOCAFÉ,MG,Belo Horizonte,450,580.8460698240277,0,1,0,0
119235,LolaMAC,RS,Porto Alegre,348,69.75588017125,0,0,0,0
66732,Alvoroço Brasar,RJ,Rio de Janeiro,378,425.76233224300927,0,0,0,0
84397,A Torteria - Morumbi ,SP,São Paulo,0,286.42853595828706,1,0,0,0
102834,Santa Ceia Quiosque,SP,Aparecida,0,173.84925277541666,0,0,0,0
97389,Baudelaire Cookies - Matriz,PR,Apucarana,0,204.77869951152778,1,0,0,0
77688,Nuh Cookies - Shopping Sete Lagoas,MG,Sete Lagoas,380,328.96542050689817,0,1,0,0
32445,Versalhes Gastrô,SC,Palhoça,200,154.87819077546297,0,0,0,1
66072,Gabi Macêdo Doceria,PA,Belém,264.2,427.68960541430556,0,0,0,0
45645,Pizza do Tai - Vargem Grande 2,RJ,Teresópolis,469,607.9658482731019,0,0,0,0
19707,Suculentos Burguer - Uruçuca,BA,Uruçuca,179.1,917.9277765601389,0,0,0,0
110067,Falaguasta - Park Indoor,SP,Ribeirão Preto,151,123.99592379393519,0,0,0,0
37857,Açaí Vitória,ES,Vitória,285,697.7753670231018,0,0,0,0
30894,Deli Doces e Salgados,SP,Osasco,190,792.9502018610648,0,0,0,0
57789,Cafe dos Reis,ES,Serra,391.33,480.99968403699074,0,1,0,0
92142,House Food Park,BA,Teixeira de Freitas,630,238.7666367684722,1,0,0,0
101944,VINCENT WINE BAR,ES,Vitória,0,179.8602561550463,0,0,0,0
107520,Sfiha Mia ,SC,São José,279,137.9572249976389,0,0,0,0
22050,BurgerUai [CNL],GO,Damianópolis,260,278.8451894907407,0,0,0,1
107256,Qseja Confeitaria e hamburgueria artesanal,RJ,Belford Roxo,149,138.8328331573611,0,0,0,0
123030,Churrasquinho do Gregore,MG,Ipatinga,449,39.92173730087963,1,0,0,0
121545,Casa dos Bolos - Jardim Maravilha,RJ,Rio de Janeiro,350,54.71340051847222,1,0,0,0
121149,KOA CAFES - JARDIM BOTANICO,SP,Ribeirão Preto,600,55.91702728930556,1,0,0,0
109335,The Bar Joinville,SC,Joinville,900,125.81931813421296,1,0,0,0
103203,ATELIE CLARA AZEVEDO LTDA  (Tatuapé),SP,São Paulo,0,168.7163750323611,0,0,0,0
113889,Garage 777,undefined,undefined,268,84.25614763888889,0,0,0,1
24459,Vermelho de Fome,MG,São Pedro Dos Ferros,0,862.7663858309722,1,0,0,0
19542,Cheiro Verde Restaurante,ES,Colatina,169,918.6753455994907,0,0,0,0
120555,Are baba esfiharia ,GO,Goiatuba,228,60.819640981435185,0,0,0,0
42675,Hakuna Matata - Beach,PR,Almirante Tamandaré,425,76.97287936342593,1,0,0,1
21357,GASLIGHT,PR,Curitiba,290,901.9783843494907,0,0,0,0
67194,Quintal São Roque,SP,São Roque,449.1,424.6384546388426,1,0,0,0
119169,House burguer,PE,Belo Jardim,149,69.86328887495371,0,0,0,0
32248,Best Food,ES,Baixo Guandu,238.55,777.2777077406945,0,0,0,0
68976,UP açaíteria e hamburgueria,PE,Inajá,399.17,407.7109797777315,1,0,0,0
121842,Master Dog Lanches,ES,Santa Teresa,399,50.75922080782407,1,0,0,0
45711,AZZURRO/CASA NEGRA,SC,Urubici,220,607.7586980879166,0,0,0,0
123493,Amore Patisserie,ES,Colatina,449,30.01133639810185,1,0,0,0
88908,Mostarda Pub Burguer,SP,São Joaquim da Barra,300,258.8017718263426,0,0,0,0
534,Flavor Garage,RS,Rio Grande,130,667.0444906944444,0,0,0,1
120885,Restaurante Fazendinha,SP,Fernandópolis,241,57.7028680300463,0,0,0,0
25086,Restaurante Fondue Deck House,SC,Santo Amaro da Imperatriz,268,855.785166722176,0,0,0,0
123690,Pizzaa Up,SP,São Paulo,204,29.775293562453705,0,0,0,0
121479,Lord Chicken e Burguers,RN,Parnamirim,278,54.73375234717592,0,0,0,0
63399,Estação da Luz - Conveniência,PB,Massaranduba,179.1,446.7404553101389,0,0,0,0
117783,Helô Confeitaria,CE,Nova Russas,150,77.80305265967593,0,0,0,0
123459,Fabi Campi Brigaderia Ltda,PR,Curitiba,149,30.017491374953703,0,0,0,0
45447,Slim Fish,SP,São Paulo,324.2,594.8313423611111,1,0,0,1
38187,Casa 240C,ES,Serra,220,130.99514631944444,0,0,0,1
94881,Bruna Neife confeitaria,SP,Guararapes,350,218.55249965041668,1,0,0,0
102075,Bisnau,GO,Formosa,367,144.30894707175926,0,0,0,1
72475,É Tudo Delícia - Vix,ES,Vitória,350,0.0022216319444444445,1,0,0,1
441,Alternativa Pub,MA,Tutóia,650,1115.623099988426,1,0,0,1
114582,Zero42 Burger - Jockey Plaza,PR,Curitiba,717,92.98951903699074,1,1,0,0
121743,Gojuice - Buriti Shopping,GO,Aparecida de Goiânia,300,50.807476398101855,1,0,0,0
119698,DOM JOÃO PIZZARIA ,MT,Cuiabá,630,64.9827800323611,1,0,0,0
44193,Feitoria da Cerveja - Araxá,MG,Araxá,400,621.9623506226388,1,0,0,0
120260,Ziggy Pizza Pub,BA,Salvador,400,61.954055240694444,1,1,0,0
90525,Banqueta Bar - Unidade Vila Madalena,SP,São Paulo,399,239.7925739699074,1,1,0,1
70263,Black Burguer,BA,Teixeira de Freitas,248,279.869285150463,0,0,0,1
8586,Saborella Sorvetes Finos Ltda [CNL] - [Período de teste],DF,Brasília,460,41.08812960648148,0,0,0,1
115506,Madalena Brigadeiros - Praiamar,SP,Santos,418.6,89.82506975458334,1,0,0,0
73365,Dona Formiga Doceria,BA,Conceição do Jacuípe,348,358.683762520787,0,0,0,0
120720,NABRASA ORO - CAMBOINHAS,RJ,Niterói,550,58.022216675879626,1,0,0,0
121677,Coffee Break,ES,Vila Velha,199,50.94157781013889,0,0,0,0
111614,Espetaria Fusion,RN,Alto Do Rodrigues ,279,112.83580189578704,0,0,0,0
116067,Pineapple Olegario Maciel,RJ,Rio de Janeiro,0,86.00332078467592,1,0,0,0
121017,Meltê Patisserie,MA,Bacabal,268,56.80158938421296,0,0,0,0
119004,Leandro Doces Confeitaria,SP,Franca,313.33,70.85688917587963,0,0,0,0
34293,Feitoria da Cerveja,SP,Franca,649.3,743.9423759698611,1,0,0,0
92340,Sabor do Bacon,SP,Salto,199,237.78139822680555,0,0,0,0
3999,Tão Doce,MG,Alfenas,210,1089.882793597176,1,0,0,0
20202,Boteco 4 Praças ,SP,Santo André,280,914.7800651943982,0,0,0,0
72441,É Tudo Delícia Vila Velha,ES,Vila Velha,350,365.78368659486114,0,0,0,0
112701,Big Búfalo Prime,PA,salvaterra,349,107.02013796060186,1,0,0,0
122007,Jessica cakes,MT,Peixoto de Azevedo,288,49.965626004583335,0,0,0,0
63135,Suzushi,,,0,447.46073598143516,0,0,0,0
104616,St. James' Cocktail Bar,MG,Juiz de Fora,499,155.73669911800926,1,1,0,0
120225,Restaurante Bisaac,ES,Serra,238,61.97202646754629,0,0,0,0
80361, Casa de Chás,ES,Vitória,299,203.02038672453705,0,0,0,1
56700,Tapiocaria Delícia,PA,Conceição do Araguaia,466,488.4783308888426,1,0,0,0
90129,Flow Coffee - Morumbi,SP,São Paulo,350,250.69798748606482,1,0,0,0
123657,Prima Villa,ES,Vila Velha,499,29.830093909675927,1,0,0,0
104385,Docinhos do amor,SP,São Paulo,180,158.71326673375,0,0,0,0
107949,Santo Favo - 26 - Catete,RJ,Rio de Janeiro,420,133.91373796060185,0,0,0,0
101745,Master Pizza's,ES,Linhares,289,0.0016364814814814814,1,0,0,1
90492,Boteco Bene - Loja SJM,RJ,São João de Meriti,349,245.83296348143517,0,0,0,0
122139,JUCÉVI,PR,Jaguariaíva,449,49.646203712916666,1,0,0,0
119070,Espetaria da Moda ,MG,Passos,268,70.7480550786574,0,0,0,0
39870,Almeida pizzaria,SP,Piedade,425,53.919640208333334,1,0,0,1
41685,Divina Gula Confeitaria,BA,Paramirim,179.1,650.6534537939352,0,0,0,0
92175,Casa dos Bolos,RJ,Rio de Janeiro,449,238.6972423934722,1,0,0,0
46833,Brisa Beach Bar,SP,São Paulo,447,594.7809690601389,0,1,0,0
47724,Bar do NeCão,SP,Osasco,199,581.7673988055093,0,0,0,0
70296,Espaço Cultural Cantinho da Roça - Filial,ES,São Mateus,277.59,386.64805107402776,0,0,0,0
55512,PLANTZ PALADAR,RJ,Rio de Janeiro,268,496.73378198837963,0,0,0,0
94386,Doce Morada Sacoma,SP,São Paulo,0,208.03131054398148,1,0,0,1
125241,Rei da Picanha,SP,Ribeirão Preto,478.4,20.61572513652778,1,0,0,0
116496,Berg’s Restaurante,BA,Paulo Afonso,548.1,84.94940880550926,1,1,0,0
1063,A Tal Da Pizza Itaim,SP,São Paulo,300,1167.8002050902314,0,0,0,0
115935,Weon Bar,PE,Recife,0,88.71348767125,0,0,0,0
98082,Garage Burger,MT,Alta Floresta,197,202.69948015967591,0,0,0,0
119304,PIZZA MESTRE CABO BRANCO,PB,João Pessoa,810,69.69643519439815,1,1,0,0
15252,SABOR DA PRAIA PIZZARIA,SP,UBATUBA,265,958.6646913402315,0,0,0,0
117354,Eco beach lounge AABB,ES,Ecoporanga,251,78.95102201152778,0,0,0,0
103139,BACCANO BAR E RESTAURANTE,DF,Brasília,0,172.5412083888426,1,0,0,0
46998,Bistro Sapore Di Maikon,SP,Cerquilho,269,593.6642598124537,0,0,0,0
52080,Império Doce,RN,Mossoró,0,531.7643266990278,1,1,0,0
119301,DU BAR COMEDORIA,SP,São Paulo,450,69.70705849300926,1,0,0,0
74355,Hamburguesinha Burger,SP,Salto,399,350.84338877078704,1,0,0,0
83595,GLORIA BISTRO,ES,Vitória,349,288.4885672661574,1,0,0,0
118577,SALADAS REAL - UNIDADE SANTA HELENA LTDA,MG,Sete Lagoas,650,71.99712129393518,1,0,0,0
118245,Takashi sushi bar,MG,Passos,449,76.73009988189814,1,0,0,0
82341,Sal e Grão,BA,Ilhéus,327.33,299.5033179953241,0,1,0,0
6936,Ballut Arabian Food,rs,rio grande,150,1055.6647721041204,0,0,0,0
280,Divina Pub,ES,Colatina,499,1296.9850696735648,1,1,0,0
66765,EMPORIO NOLAR,SP,Jandira,500,425.74382801847224,1,0,0,0
64686,The Cookiery Laguna,SC,Laguna,350,434.9287019536574,1,0,0,0
103176,Granero Rebelde,PR,Curitiba,600,169.74347617819444,1,1,0,0
101118,Vitor Food Test,ES,Vila Velha,0,182.84770188421297,1,0,0,0
80823,Sacolé Gourmet Da Tá,RJ,Rio de Janeiro,449,307.70336822680554,1,0,0,0
118578,Baixo Araguaia Fluminense,RJ,Rio de Janeiro,810,71.99520404856482,1,0,0,0
33600,Hangar 122 Bar e Restaurante,MG,Araguari,350,727.8105138194444,1,0,0,1
32709,Be-Bop's,AL,Penedo,450,751.0399882523149,0,1,0,1
85707,Acustico Comedy,SP,São Paulo,499,279.5240970925463,0,1,0,0
119303,PIZZA MESTRE BANCÁRIOS - DELIVERY,PB,João Pessoa,810,69.69730336569444,1,0,0,0
87,Bar Ladym,ES,Colatina,500,1693.8324385277315,0,0,0,0
93627,Dona luzia culinária,PI,Picos,477.1,216.87311462962964,0,0,1,1
123164,Kadalora Pizzaria - Butanta,SP,São Paulo,690,36.88744350458333,1,0,0,0
33105,4Pizzas,BA,Vitória da Conquista,400,761.749232208287,1,0,0,0
45579,Hotel pousada tribalista,BA,Porto Seguro,450,608.7559773008796,1,0,0,0
94353,Doce Morada Silva Bueno,SP,São Paulo,0,208.03349369212964,1,0,0,1
119763,Tia Codeth,RJ,Santo Antônio de Pádua,450,64.95612452310185,1,0,0,0
117618,Lê'Papa bolos e doces,MG,Santana do Paraíso,179,78.74141086569445,0,0,0,0
119202,Eliane cakes confeitaria afetiva,MA,Tutóia,450,69.75899402541667,1,0,0,0
119895,Reds Burguer Delivery ,DF,Brasília,810,63.998838759212965,1,0,0,0
69372,Mamur Estação,MT,Cuiabá,598,397.7301060971759,1,0,0,0
116892,Sfihin,MG,São Thomé das Letras,248.1,82.99363672217592,0,0,0,0
12678,Bem Bolado,RJ,Angra dos Reis,265,984.7607612939352,0,0,0,0
74619,LICO BAR TRUCK,PE,Amaraji,239,349.9382190948611,0,1,0,0
6706,Quintal + Você,RS,Uruguaiana,360,1057.6657453795833,0,1,0,0
104583,Own burger,ES,VILA VELHA,500,155.7850029374537,1,0,0,0
64785,Bio Culinária Saudável,ES,Vitória,240,433.8821270809722,0,0,0,0
77490,Manzuko lounge,BA,Teixeira de Freitas,367,329.7581870925463,0,0,0,0
102538,Hookah 207,TO,Palmas,196.33,175.49501230087964,0,0,0,0
42741,Los chicos,ES,Vitória,279.1,638.61032704625,0,0,0,0
119104,Manga's Sandwich & Cia,SP,São Paulo,199,69.9838711550463,0,0,0,0
118708,D7 Sushi,PI,Piracuruca,241.33,71.8650516874537,0,0,0,0
124449,Churrascaria Gaúcha,MG,Passos,810,25.82713983560185,1,1,0,0
71088,101 Brasa Burger,ES,Vila Velha,549,378.6536593379167,1,0,0,0
108015,Chocosweet café e Doceria,CE,Maracanaú,228.2,133.86075630550926,1,0,0,0
53236,Mokaya Coffee - Morada do Sol,AM,Manaus,469,521.9636304606018,1,0,0,0
65379,Primitivo Restaurante,SP,São Paulo,899,431.7772549050463,1,1,0,0
63270,Cervejaria Azzurra,,,0,447.3844050670833,0,0,0,0
118014,DINDILITO,PB,Guarabira,149,76.94220823837964,0,0,0,0
98181,Cheque Mate Sushi Bar,RS,Santa Rosa,200,201.9953827175463,0,0,0,0
116199,Bruna Bolos Doceria,SP,Sumaré,241.2,85.84797261337962,0,0,0,0
54357,Pão de queijo e cia ,MG,Caratinga,317.25,509.66505215041667,0,1,0,0
121776,Boteco do Paulim - Jd Irajá,SP,Ribeirão Preto,0,50.78580217356482,0,0,0,0
60462,Loovena Doces Saudáveis Taguatinga,DF,Brasília,118,461.70702654856484,0,0,0,0
119863,Cabana da Preguiça,BA,Prado,450,64.76534246291666,1,0,0,0
114417,GG DISTRIBUIDORA DE BEBIDAS ,ES,Vitória,140,94.94856845828704,0,0,0,0
87654,Taty's Burger,ES,Jaguaré,269,265.7660344420833,0,0,0,0
118080,Sonho Meu,AL,Marechal Deodoro,279,76.9281056226389,0,1,0,0
36999,Trem Bão Pãodequeijaria,MG,Uberlândia,424,707.6874447545833,0,0,0,0
117519,Bar e espetaria  Segue o Líder,SP,Praia Grande,295,78.81606720828704,0,0,0,0
96729,Café com Baguett's,ES,Vila Velha,268,209.50919390967593,0,0,0,0
119796,Blend hambúrgueria,ES,Vila Velha,315,64.82639929162038,0,0,0,0
54984,Flávia Nogueira Confeitaria,MG,Belo Horizonte,372,502.71503406013886,0,0,0,0
3834,Master Pastelaria [migrou para master pizzaria],GO,Jussara,300,135.96500681712962,0,0,0,1
73300,Chopparia,RS,Campinas do Sul,251,358.8222855184722,0,0,0,0
317,House Burguer & Piemonte,PR,Marialva,298,1274.509130472176,0,0,0,0
64356,Stop Burguer,BA,Teixeira de Freitas,248,290.8024420949074,0,0,0,1
34359,Mendels Confeitaria e Café,MG,Uberlândia,499,743.7759129606019,1,0,0,0
117389,Romero Pizzaria Artesanal,SP,São José do Rio Preto,584,78.93019977773149,1,0,0,0
107819,Seu Tonho,PE,Recife,0,134.71939726615742,0,0,0,0
36934,Bar e Restaurante Estação Moema Grill,SP,São Paulo,329,329.2461553240741,0,0,0,1
115770,Teka Sushi - Loja 2,PA,Parauapebas,140,89.54050563421296,0,0,0,0
93561,Imperial Hamburguer,RJ,Magé,498.2,230.35104040273148,1,1,0,0
54687,Atalaia Vip Restaurante - Lounge,PA,Salinópolis,417,504.71220349300927,0,1,0,0
117586,O Casarão Hamburgueria,SP,Valparaíso,241.33,78.78586395597222,0,0,0,0
36273,Malagueta,PR,Londrina,80,715.4675475439352,0,0,0,0
21720,Cabrón Restaurante ,RJ,Teresópolis,170,896.6631102754167,0,0,0,0
257,Ocean Café e Acaí,ES,Vila Velha,389,942.1830552777777,0,0,0,1
13305,MOSAICO LOUNGE SUSHI,RS,Porto Alegre,295.75,978.6733382846759,0,0,0,0
113988,Ponto Da Esfiha - Parque Viana,SP,Barueri,447,98.85399477773149,0,0,0,0
105375,BIZUZA LANCHES,ES,Vila Velha,0,151.8183307615278,0,0,0,0
26703,Casa da Doce Bruxinha,SC,Garuva,498.2,840.7648146388426,1,1,0,0
49539,Manas Empanadas,SP,São Paulo,189,561.7447388981019,0,0,0,0
70758,Gorilla's Place Burger,SP,São Paulo,248,249.705660625,0,0,0,1
36240,Restaurante Bosqueado,PA,Belém,523,715.495331097176,1,0,0,0
3770,MUNDO BURGER,ES,Cariacica,350,1090.8687507615277,1,0,0,0
91713,Lamaria Gelato,ES,DOMINGOS MARTINS,148.17,240.00199143282407,0,0,0,0
114945,Rudá Bistrô,PE,Ipojuca,268,91.66201388652777,0,1,0,0
12216,Tortini,MG,Uberlândia,399.2,335.13118015046297,1,0,0,1
103170,Brigaderia Belga,BA,Feira de Santana,0,169.90940092356482,0,1,0,0
