name,url,phone,cnpj,streetAddress,neighborhood,zipcode,rating,email,cuisine,priceRange,regiao
Gigga&#x27;s Pizzaria (Av.Amadeo Barbosa) | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/giggas-pizzaria-avamadeo-barbosa-areal/5f4c42a6-d58d-4670-b392-34ee84513acf,40030053,18852085000100,Avenida Amadeu Barbosa 1188,Areal,69905853,4.8,,"""Lanches""","""$""",Rio Branco
Cachorro Quente da Lídia(manoel Julião) | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/cachorro-quente-da-lidiamanoel-juliao-conjunto-manoel-juliao/db46b62a-e204-468c-9f81-4696515eba0a,999716876,22380052000173,Rua Veterano R. Pinto 55,Conjunto Manoel Julião,69918412,4.9,,"""Comida Brasileira""","""$""",Rio Branco
Cantinho Lanche do Pastor | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/cantinho-lanche-do-pastor-centro/f3c01936-fcf2-452a-832f-52055e980711,40030053,07227798000158,Avenida Epaminondas Jácome 2872,Centro,69900056,4.8,,"""Lanches""","""$$""",Rio Branco
Galeteria las Brasas | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/galeteria-las-brasas-bosque/19b6a5ce-4d73-43db-9882-3a339cb08dbf,40030053,06039844000122,AVENIDA NACOES UNIDAS 505,BOSQUE,69900721,4.8,,"""Comida Brasileira""","""$$$""",Rio Branco
Afa Restaurante | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/afa-restaurante-centro/5d7958e6-0768-4fae-a708-c6a76e930a02,40030053,84304765000105,Rua Franco Ribeiro 109,Centro,69908020,4.8,,"""Comida Brasileira""","""$$$$$""",Rio Branco
Restaurante e Lanchonete Tia Rita | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/restaurante-e-lanchonete-tia-rita-conjunto-tucuma/f4c00a66-5207-4cff-87d2-e6694187d0d3,999787033,18545870000101,R W5 284,CONJUNTO TUCUMA,69919766,4.8,,"""Comida Brasileira""","""$""",Rio Branco
Mamá Donuts | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/mama-donuts-bosque/f801d95a-c8d0-4ac1-9ce8-a0d5cde92b2b,40032665,46253998000137,Rua Paulo VI 228,Bosque,69900505,5,,"""Doces &amp; Bolos""","""$""",Rio Branco
Giraffas Via Verde Shopping | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/giraffas-via-verde-shopping-floresta-sul/255712d9-e8cf-47e9-b062-ed7a9a08286b,40001515,13577074000137,ESTRADA DA FLORESTA 2320,FLORESTA SUL,69912900,4.8,,"""Comida Brasileira""","""$$$""",Rio Branco
Só Frango Restaurante-unidade Bosque | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/so-frango-restaurante-unidade-bosque-jose-augusto/d0815b85-ee37-4fe0-835e-221b7090a740,999666087,28466409000117,Travessa Alexandre Lopes 25,José Augusto,69900770,4.8,,"""Comida Brasileira""","""$""",Rio Branco
Suculentu&#x27;s Búrguer e Pizzas | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/suculentus-burguer-e-pizzas-nova-estacao/da27660e-3f55-4af3-8d0f-1600189d2579,992507911,54183805000147,Rua Formosa 790,Nova Estação,69918400,4.9,,"""Lanches""","""$""",Rio Branco
Cafe Com Amor | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/cafe-com-amor-parque-dos-sabias/fd03866c-8cf6-43e0-b1b1-7f4db6c14fb4,992426604,38266502000131,Rua Anita 220,Parque dos Sabiás,69903142,4.9,,"""Lanches""","""$""",Rio Branco
Pokes do China in Box - Rio Branco | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/pokes-do-china-in-box---rio-branco-bosque/46cb43d3-d9ff-4ea1-b153-37b2dd48f299,32249090,52453932000193,Avenida Nações Unidas 361,Bosque,69900721,4.6,,"""Comida Saudável""","""$""",Rio Branco
Lampião Burger | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/lampiao-burger-paz/5b0f44ce-1179-48e2-8395-6a3477cac3e1,999657623,41548442000154,RUA CAMPINAS 635,PAZ,69919242,4.9,,"""Hambúrguer""","""$""",Rio Branco
Tao Sushi- Unidade Bosque Open Mall | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/tao-sushi--unidade-bosque-open-mall-bosque/6800fc92-3e3c-4502-9edb-2305fede2871,40032665,24445476000102,Avenida Getúlio Vargas 1215,Bosque,69900466,4.8,,"""Comida Japonesa""","""$$""",Rio Branco
Mizaburgs | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/mizaburgs-nova-estacao/de22ebdb-8d7b-48fc-8dc6-25e0c456935f,999760445,16560048000194,Rua Vitória 39,Nova Estação,69914210,4.8,,"""Lanches""","""$""",Rio Branco
Churrascaria do Vovô | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/churrascaria-do-vovo-jardim-de-alah/de67cfe7-5ecf-452c-95d1-6a66785b661a,999031243,17729488000195,Estrada Dias Martins 1481,Jardim de Alah,69915526,4.9,,"""Comida Brasileira""","""$""",Rio Branco
Alexandrinos Lanche | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/alexandrinos-lanche-conjunto-oscar-passos/a3b338cc-a896-4885-ac29-4a317be3f392,40032665,37028409000126,Rua Joaquim Macêdo 40,Conjunto Oscar Passos,69901670,4.8,,"""Lanches""","""$""",Rio Branco
Restaurante &amp; Espetinho Império | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/restaurante--espetinho-imperio-paz/14009dfd-43ec-4d4f-bfaf-45846e653c4d,992148992,56986463000129,Estrada Alberto Tôrres 1006,Paz,69919230,4.7,,"""Comida Brasileira""","""$""",Rio Branco
Churrasquinho da Estação  | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/churrasquinho-da-estacao-estacao-experimental/52df7640-f9fc-4903-aa7d-f2e5c29c89d2,992271242,38261485000140,Rua Fontenele de Castro 65,Estação Experimental,69918188,4.9,,"""Carnes""","""$""",Rio Branco
Sushi Gastrô | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/sushi-gastro-vitoria/547c8299-695d-4e2d-9135-2a917a20d020,999727582,53416379000181,Travessa Santa Isabel 174,Vitória,69901833,4.5,,"""Comida Japonesa""","""$""",Rio Branco
Sorveteria e Hamburgueria Garoto | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/sorveteria-e-hamburgueria-garoto-bela-vista/79ef4563-e504-4117-9f46-b32a0b38da93,992260348,08860027000166,Rua São Peregrino 260,Bela vista,69911349,4.9,,"""Hambúrguer""","""$""",Rio Branco
Massas Delivery 2 | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/massas-delivery-2-conjunto-castelo-branco/7e736b91-79da-427e-bd0d-e28d166979dc,999224084,28073298000189,Rua Belém 172,Conjunto Castelo Branco,69911256,4.8,,"""Comida Italiana""","""$""",Rio Branco
Açaí Com Amor | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/acai-com-amor-loteamento-santa-luzia/9cdcef82-668c-4c56-a060-a45b40585eb2,996131310,46349927000132,Rua Cedrorama 2005,Loteamento Santa Luzia,69903373,4.9,,"""Açaí""","""$""",Rio Branco
Café da Cleide | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/cafe-da-cleide-tangara/ad7a291b-b9ac-43d9-bdbe-b107cb74b3a7,40032665,46881800000160,Rua 7 de Setembro 406,Tangará,69915022,4.9,,"""Lanches""","""$""",Rio Branco
Bella Pizza | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/bella-pizza-santa-quiteria/c1205966-946e-4de6-a5f9-220d8243937e,74252617,07072241000195,Avenida Antônio da Rocha Viana 2835,Santa Quitéria,69918700,4.6,,"""Pizza""","""$""",Rio Branco
Fogao a Lenha e Sucos | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/fogao-a-lenha-e-sucos-novo-horizonte/1312beec-3509-444f-bbf9-286f8558e236,999168080,13003244000170,ESTRADA DA FLORESTA 620,NOVO HORIZONTE,69915254,4.6,,"""Casa de Sucos""","""$""",Rio Branco
Burgueria 7-4-5 | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/burgueria-7-4-5-manoel-juliao/39c04ea9-a965-4107-8fd8-c51e99511d49,992490505,37392928000179,Rua Veterano R. Pinto 328,Manoel Julião,69918412,5,,"""Lanches""","""$""",Rio Branco
Taline - Comida caseira e café da manhã | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/taline---comida-caseira-e-cafe-da-manha-joao-eduardo-ii/8a2fe1ac-cc26-4277-a05b-e6be0d64d439,999935576,54907354000143,Travessa Esperança 25,João Eduardo II,69911508,4.9,,"""Comida Brasileira""","""$""",Rio Branco
Donelli Massas | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/donelli-massas-centro/9fe77ec0-6a28-46dd-9c3f-499c711a012f,999546085,13102230000103,Rua Quintino Bocaiuva 266,Centro,69900070,4.9,,"""Comida Italiana""","""$""",Rio Branco
Churrasquinho da Pracinha | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/churrasquinho-da-pracinha-conj-jardim-sao-francisco/543ef8a8-e5d0-481e-a9d2-36cb0323e167,40030053,11684249000180,Rua Lichia 34,Conj. Jardim São Francisco,69910350,4.9,,"""Carnes""","""$$""",Rio Branco
B&amp;s Restaurante | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/bs-restaurante-morada-do-sol/9104b1c2-b841-43d4-b981-ac28e2ae74fa,40032665,54285670000120,Estrada da Usina 1224,Morada do Sol,69901061,4.9,,"""Comida Brasileira""","""$""",Rio Branco
Mondi Doceria - Loja Bosque | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/mondi-doceria---loja-bosque-bosque/9d606d5e-c784-495d-8921-6a424723a827,984132163,28224323000269,Rua Hugo Carneiro 1027,Bosque,69900565,4.8,,"""Doces &amp; Bolos""","""$""",Rio Branco
Cakeria Confeitaria | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/cakeria-confeitaria-vilage-wilde-maciel/a83f267b-4712-411e-a4d5-f9db12e3d974,992542350,26883087000186,Rua Ipanema 6,Vilage Wilde Maciel,69918490,4.9,,"""Doces &amp; Bolos""","""$""",Rio Branco
Sillvia&#x27;s Café da Manhã | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/sillvias-cafe-da-manha-conquista/af54562a-4de4-4219-9eb0-468d0a6c953c,992267985,47743481000199,Rua Dourado 399,Conquista,69918842,4.9,,"""Cafeteria""","""$""",Rio Branco
Dibuteco | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/dibuteco-isaura-parente/dc4dad5f-29e1-4b1e-97b0-0e26855e33f3,992554489,12077990000145,Rua São sebastião 100,Isaura Parente,69918324,4.6,,"""Lanches""","""$$$""",Rio Branco
Vem de Resenha Burguer | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/vem-de-resenha-burguer-vila-ivonete/25846fd1-d17d-4307-948d-6bccf2dd3b74,992539860,17894177000181,Avenida Getúlio Vargas 3460,Vila Ivonete,69918616,4.3,,"""Lanches""","""$""",Rio Branco
Bem Delivery - Marmitas | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/bem-delivery---marmitas-manoel-juliao/7b104ef7-46ab-44b4-ad80-25eed96f0944,999610980,32801588000179,Rua Aderbal Brasil 574,Manoel Juliao,06991422,4.6,,"""Marmita""","""$""",Rio Branco
Freguesia Hamburgueria - Vila Rio | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/freguesia-hamburgueria---vila-rio-jardim-de-alah/82577eb6-c6ca-4eed-a3e6-6b41ca74261d,40032665,53774086000176,Rua Fátima Maia 300,Jardim de Alah,69915572,4.8,,"""Lanches""","""$""",Rio Branco
Cantinho Peru24 | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/cantinho-peru24-ipase/b4f7f297-d448-4001-a55e-33ba09f789ec,999116067,57588952000195,Rua Antônio Monteiro 149,Ipase,69900357,4.9,,"""Comida Peruana""","""$""",Rio Branco
Zero Grau da 6 | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/zero-grau-da-6-seis-de-agosto/d5ef07d8-6e77-42f8-b8ad-20d483d87271,999411212,26650219000120,Rua 6 de Agosto 751,Seis de Agosto,69905684,4.7,,"""Pizza""","""$""",Rio Branco
Massas Delivery | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/massas-delivery-conjunto-castelo-branco/d743bc9f-e39c-4405-b996-628013c8bbf1,999224084,28073298000189,Rua Belém 172,Conjunto Castelo Branco,69911256,4.9,,"""Comida Brasileira""","""$$""",Rio Branco
Deck Mex - Comida Mexicana | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/deck-mex---comida-mexicana-bosque/dfc58602-e783-419a-a5ce-2a04f78e0a25,33016224,23446287000345,Avenida Getúlio Vargas 1782,Bosque,69900613,4.6,,"""Comida Mexicana""","""$""",Rio Branco
Feijoada Delivery | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/feijoada-delivery-jardim-europa/1efab6ab-9751-42d4-8f38-cd921a31f93b,992360133,44736506000139,Alameda Portugal 1265,Jardim Europa,69915443,4.7,,"""Comida Brasileira""","""$""",Rio Branco
Salgados da Ivanilde | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/salgados-da-ivanilde-nova-estacao/60dd24d0-e781-460c-b9d3-211ee6566ed3,999978498,49994354000198,Rua Formosa 679,Nova Estação,69918400,4.8,,"""Lanches""","""$""",Rio Branco
Talita Cumi | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/talita-cumi-bosque/6c48ec9b-c5dc-426f-beec-fe9eb4074929,40030053,15135925000117,Rua Coronel Alexandrino 635,Bosque,69900658,4.7,,"""Lanches""","""$""",Rio Branco
Ane Marmitas | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/ane-marmitas-nova-esperanca/72768434-071d-4950-8292-be124937bc27,40032665,41761637000188,Rua São José 550,Nova Esperança,69915202,4.6,,"""Marmita""","""$""",Rio Branco
Galinhetos - Churrascaria &amp; Lanchonete | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/galinhetos---churrascaria--lanchonete-floresta/cded7409-c0c3-4ad1-8656-bffd15e38cfd,99771124,56878626000150,R. Rio de Janeiro 1569,Floresta,69918012,4.7,,"""Comida Brasileira""","""$""",Rio Branco
Tacacá e Rabada Delícias da Day | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/tacaca-e-rabada-delicias-da-day-bosque/f3ac0b26-90c9-40c6-8050-83d1a49f3cc5,40030053,47155822000105,Rua Coronel Alexandrino 635,Bosque,69900658,4.8,,"""Comida Brasileira""","""$""",Rio Branco
Restaurante Mesquita Gourmet | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/restaurante-mesquita-gourmet-raimundo-melo/438fbe18-393a-4c0f-a923-703d910df6a7,999315072,63194469000129,Rua Doutor Mario Maia 20,Raimundo Melo,69902825,4.4,,"""Marmita""","""$""",Rio Branco
Carlos Sorvetes João Eduardo I | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/carlos-sorvetes-joao-eduardo-i-joao-eduardo-i/571f4652-a414-4e1b-8fae-883a71f87806,999033973,37830337000136,Rua Campo Grande 556,João Eduardo I,69911468,4.8,,"""Sorvetes""","""$""",Rio Branco
Cantinho do Churros | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/cantinho-do-churros-tancredo-neves/7bed0595-b150-4178-b8fe-bf64c4779f6d,999972887,55780731000199,R. Vitória 39,Tancredo Neves,69921698,5,,"""Doces &amp; Bolos""","""$""",Rio Branco
A Torre Pizza Bosque  | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/a-torre-pizza-bosque-ipase/aa6cb637-4816-4c91-a5cb-49220dda43a8,984115150,50285589000190,Travessa Thaumaturgo de Azevedo 68,Ipase,69900339,4.9,,"""Pizza""","""$""",Rio Branco
Freguesia - Espetos &amp; Marmitas | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/freguesia---espetos--marmitas-morada-do-sol/b9614c21-ccb3-4de7-aa00-c68da74c2d9d,92292901,51095120000150,Rua Marte 1750,Morada do Sol,69901091,4.6,,"""Comida Brasileira""","""$""",Rio Branco
21 de Julho Salgados e Churros | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/21-de-julho-salgados-e-churros-nova-esperanca/ccb5307f-841e-435e-8354-c0f7f3a3c695,40032665,51263593000110,Rua São José 550,Nova Esperança,69915202,4.8,,"""Salgados""","""$""",Rio Branco
Boutique do Pastel | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/boutique-do-pastel-ivete-vargas/df445ef8-ef75-4092-a268-414ebd612397,992234533,50941950000199,Rua Rio de Janeiro 1411,Ivete Vargas,69900214,4.9,,"""Pastel""","""$""",Rio Branco
Panela de Barro (delivery) | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/panela-de-barro-delivery-conjunto-mascarenhas-de-moraes/a19c7b34-7984-41bd-b644-199a631e5d80,40032665,49908408000155,Rua Rio de Janeiro 1569,Conjunto Mascarenhas de Moraes,69918012,4.6,,"""Marmita""","""$""",Rio Branco
Alítti Gelato Açaí Doces e Salgados | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/alitti-gelato-acai-doces-e-salgados-vilage-wilde-maciel/caeaf0a4-5a4d-45d2-a5ee-9250b46661da,992363152,10336009000121,R IPANEMA 186,VILAGE WILDE MACIEL,69918490,4.9,,"""Lanches""","""$$$""",Rio Branco
La Cave Restaurante - Massas e Risotos | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/la-cave-restaurante---massas-e-risotos-bosque/ce48f05d-615a-4f65-8d8b-d807739bab51,981052378,28038060000112,Rua Isaura Parente 358,Bosque,69900472,4.8,,"""Comida Brasileira""","""$$$$$""",Rio Branco
Dani Lanches | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/dani-lanches-loteamento-santo-afonso/e31f882f-0c14-4802-a008-f267146a5448,00,31328623000111,Avenida Francisco Ribeiro 332,Loteamento Santo Afonso,69908890,5,,"""Lanches""","""$""",Rio Branco
Gran Pollo Frango na Brasa e Restaurante | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/gran-pollo-frango-na-brasa-e-restaurante-estacao-experimental/381a9c73-9975-4560-9220-70f2e7edfee7,992368943,35434857000102,Rua Nova 123,Estação Experimental,69918164,4.9,,"""Comida Brasileira""","""$""",Rio Branco
Domino´s Sanduíches - Bosque | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/dominos-sanduiches---bosque-bosque/443b8f3e-7a69-4a47-bf30-ef7dd103d1ba,32249090,29315001000107,Av Nações Unidas 361,Bosque,69900721,4.8,,"""Lanches""","""$""",Rio Branco
Tacacá da Base | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/tacaca-da-base-baixa-da-cadeia-velha/8dce44c5-32cc-4b56-8615-cea06001c7bc,40030053,10650433000146,avenida ceará 3449,BAIXA DA CADEIA VELHA,69900110,4.9,,"""Comida Brasileira""","""$$""",Rio Branco
Gokei Sushi - Rio Branco | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/gokei-sushi---rio-branco-bosque/8fe010cc-a858-43d6-b08e-09450805e7bc,32249090,52453932000193,AVENIDA NACOES UNIDAS 361,BOSQUE,69900721,4.6,,"""Comida Japonesa""","""$""",Rio Branco
Meninas Doceria | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/meninas-doceria-cohab-do-bosque/9c17975f-80dc-401d-b5bf-cd91a4292d9d,40030053,30182543000138,Rua Servo Ribeiro 120,Cohab do Bosque,69901429,4.8,,"""Doces &amp; Bolos""","""$$$""",Rio Branco
Real Lanchonete | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/real-lanchonete-quinze/020340b1-da19-4bca-9e80-99966a89cdf8,992614916,59824761000100,Rua Nossa Senhora da Conceição 742,Quinze,69901250,4.6,,"""Lanches""","""$""",Rio Branco
Churrascaria do Oscar | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/churrascaria-do-oscar-bosque/ea5d8478-8132-4205-9773-437bf0a2c717,999426179,05993519000131,Rua José de Melo 452,Bosque,69900403,4.9,,"""Comida Brasileira""","""$$$""",Rio Branco
Ogro Burger | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/ogro-burger-morada-do-sol/8f5bf0b0-b18e-43c7-ac53-f71d535ade15,999249229,36526815000156,Rua Netuno 446,Morada do Sol,69901127,4.9,,"""Lanches""","""$$""",Rio Branco
Mondi Doceria - Loja Vila Rio | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/mondi-doceria---loja-vila-rio-jardim-de-alah/96258e32-4e35-4ad3-ac1d-fa4e1ff3561a,984132163,28224323000188,Rua Fátima Maia 360,Jardim de Alah,69915572,4.9,,"""Doces &amp; Bolos""","""$""",Rio Branco
Espeto e Burguer Na Brasa | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/espeto-e-burguer-na-brasa-conjunto-adalberto-sena/915d7e73-0378-4069-a0ca-e93182b93479,996102062,57757044000188,rua japim 50,Conjunto Adalberto Sena,69921180,4.8,,"""Carnes""","""$""",Rio Branco
Bolos da Elen | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/bolos-da-elen-palheiral/bfc66af2-bd19-4a0c-a4a8-d3495aecd662,999720633,43146456000177,Rua Santo André 487,Palheiral,69911210,5,,"""Doces &amp; Bolos""","""$""",Rio Branco
Marmita em Casa | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/marmita-em-casa-nova-esperanca/eed26473-2c23-44b0-97aa-33b2c0f3cc3b,981147266,62568412000180,Rua 25 de Dezembro 67,Nova Esperança,69915204,4.6,,"""Comida Brasileira""","""$""",Rio Branco
Hamburgão do Trailler | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/hamburgao-do-trailler-wanderley-dantas/f28a732e-ba96-408e-a32f-6c4c2f202b7e,40032665,50218814000175,Estrada Jarbas Passarinho 159,Wanderley Dantas,69902790,5,,"""Lanches""","""$""",Rio Branco
Casa do Pastel | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/casa-do-pastel-aeroporto-velho/12476ef4-6563-42cc-a088-48e313f704f7,999991905,40245900000113,Avenida Sobral 972,Aeroporto Velho,69911114,4.9,,"""Salgados""","""$""",Rio Branco
Brasero Espetos &amp; Caldos - Morada do Sol | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/brasero-espetos--caldos---morada-do-sol-morada-do-sol/f0237e0a-2d40-4229-9a32-fea4202aa8e0,992292901,17721849000157,Rua Marte 1720,MORADA DO SOL,69901091,4.6,,"""Comida Brasileira""","""$""",Rio Branco
Pão na Chapa Smash Burger | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/pao-na-chapa-smash-burger-nova-estacao/d2a8d0b4-9756-4b8f-8079-93306181272b,,32834449000141,Rua Isaura Parente 1640,Nova Estação,69918270,4.9,,"""Lanches""","""$$""",Rio Branco
Malta Pizzas - Delivery Rápido | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/malta-pizzas---delivery-rapido-bosque/195e41d1-751e-4176-a04f-d89c82b49d3c,992046978,21812767000195,Avenida Ceará 2616,Bosque,69900448,4.9,,"""Pizza""","""$""",Rio Branco
Ninjitos Lanches | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/ninjitos-lanches-capoeira/19a657cc-dc31-4716-bb37-777282b0b79c,999557882,26660182000110,Travessa Roraima 77,Capoeira,69905014,5,,"""Lanches""","""$$$""",Rio Branco
Sabor Goiano Restaurante e Empório | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/sabor-goiano-restaurante-e-emporio-bosque/968ca434-37d0-4271-849b-af6d9408674c,999718551,24995645000170,Avenida Getúlio Vargas 1992,Bosque,69900613,4.8,,"""Comida Brasileira""","""$$""",Rio Branco
Chez Mémé | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/chez-meme-branco-brazil/77e95d55-3279-4551-8043-f75d2465af8a,40030053,03376105000219,Rua Veterano Hernesto Sales 154,"Branco, Brazil",69907011,4.9,,"""Doces &amp; Bolos""","""$$""",Rio Branco
Br Churrascaria | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/br-churrascaria-belo-jardim-i/8f8efa32-47cd-4e95-9c8a-b9356a1bcce8,996019795,62947328000177,Rua Brasiliano 186,Belo Jardim I,69907850,4.6,,"""Comida Brasileira""","""$""",Rio Branco
Gringo Burger e Frango | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/gringo-burger-e-frango-nova-esperanca/cb41293d-f4c8-44ad-896b-ed615be6c6f1,992123443,46126087000149,Estrada do Calafate 1119,Nova Esperança,69915196,4.4,,"""Lanches""","""$""",Rio Branco
Sabor da Lu | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/sabor-da-lu-placas/ce02a29e-fc97-4ad9-9f93-b4799ea65599,689996834,26071834000181,RUA DOZE DE OUTUBRO 922,PLACAS,69914800,4.9,,"""Marmita""","""$""",Rio Branco
Espetin da Morada Restaurante | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/espetin-da-morada-restaurante-morada-do-sol/1464a018-1826-4794-bfc3-ce12137dd266,999009686,11655280000192,Rua Marte 1159,Morada do Sol,69901091,4.9,,"""Comida Brasileira""","""$""",Rio Branco
Churrascaria e Restaurante Cristal | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/churrascaria-e-restaurante-cristal-wanderley-dantas/326b7b7c-d29b-4223-bb37-1855e911df80,999080189,47149568000132,Estr. Jarbas Passarinho 70,Wanderley Dantas,69902790,5,,"""Marmita""","""$""",Rio Branco
Parrilha do Rubao Assados e Chopp | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/parrilha-do-rubao-assados-e-chopp-bosque/786b9ac9-dfaf-466d-afb0-e06c97baab0d,40032665,43348294000150,Avenida Antônio da Rocha Viana 1494,Bosque,69900526,4.1,,"""Comida Brasileira""","""$""",Rio Branco
Freguesia Grill - Shopping | RIO BRANCO | iFood,https://www.ifood.com.br/delivery/rio-branco-ac/freguesia-grill---shopping-floresta-sul/ca41113c-2ac5-42de-9c82-809de90d8f67,984269900,26353069000192,Estrada da Floresta 2320,Floresta Sul,69912900,4.9,,"""Comida Brasileira""","""$""",Rio Branco
